base_p,n,B,G,rate_mode,utility_mode,instances,ratio_laminar_opt_min,ratio_laminar_opt_max,ratio_laminar_opt_mean,ratio_laminar_opt_median,ratio_laminar_opt_worst_instance,ratio_laminar_opt_best_instance,ratio_greedy_laminar_min,ratio_greedy_laminar_max,ratio_greedy_laminar_mean,ratio_greedy_laminar_median,ratio_greedy_laminar_worst_instance,ratio_greedy_laminar_best_instance,ratio_static_opt_min,ratio_static_opt_max,ratio_static_opt_mean,ratio_static_opt_median,ratio_static_opt_worst_instance,ratio_static_opt_best_instance,ratio_greedy_static_min,ratio_greedy_static_max,ratio_greedy_static_mean,ratio_greedy_static_median,ratio_greedy_static_worst_instance,ratio_greedy_static_best_instance
0.55,6,2,2,beta_bimodal,log_uniform,3,0.9913664417003675,0.9978227407684335,0.995571503247655,0.997525327274164,1546,1547,0.96321050654352,1.0,0.9774718498538147,0.9692050430179242,1547,1546,0.9975253272741642,0.9978343514944766,0.9977274731790248,0.9978227407684332,1545,1546,0.9632105065435203,0.9935180525861612,0.9753112007158684,0.969205043017924,1547,1546
0.55,6,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,1536,1536,1.0,1.0,1.0,1.0,1536,1536,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,1536,1536,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1536,1536
0.55,6,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1539,1539,0.9999999999999999,1.0,1.0,1.0,1541,1539,0.9999999999999999,1.0000000000000002,1.0,1.0,1540,1539,0.9999999999999999,1.0000000000000002,1.0,0.9999999999999999,1539,1540
0.55,6,2,3,beta_bimodal,flat,3,0.959547771552484,1.0,0.9839328201861517,0.992250689005971,1554,1556,0.8356758267364607,0.963940254763906,0.8846728008020849,0.854402320905888,1556,1554,0.9762310640603342,0.9937889897964457,0.9867575781866423,0.9902526807031471,1554,1555,0.8439016051368563,0.9474670059375155,0.8814827966307411,0.8530797788178517,1556,1554
0.55,6,2,3,beta_bimodal,log_uniform,3,0.9788737198972749,1.0,0.9929579066324249,1.0,1557,1558,0.8146278876471229,0.951984436038569,0.8717828065078322,0.8487360958378048,1557,1559,0.9519844360385693,0.9746244223393131,0.9622577429601135,0.9601643705024577,1559,1558,0.8305013758174621,0.9999999999999997,0.9004451292515828,0.870834011937287,1557,1559
0.55,6,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,1548,1548,1.0,1.0,1.0,1.0,1548,1548,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,1548,1548,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1548,1548
0.55,6,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1551,1551,0.9999999999999997,1.0,0.9999999999999999,1.0,1551,1552,0.9999999999999997,1.0,0.9999999999999997,0.9999999999999997,1552,1551,0.9999999999999997,1.0000000000000004,1.0000000000000002,1.0000000000000004,1551,1552
0.55,6,3,2,beta_bimodal,flat,3,0.9550434087884643,0.98911852531602,0.9775332687810901,0.9884378722387864,1567,1566,0.9564561603370294,1.0,0.9840912080255237,0.9958174637395417,1567,1566,0.9507413976274607,0.9871730006148103,0.9729227808547662,0.980853944322028,1567,1568,0.9607840302362981,1.0084259038176213,0.9887677818760318,0.9970934115741761,1567,1566
0.55,6,3,2,beta_bimodal,log_uniform,3,0.9644762501820318,0.9911068729011674,0.98154917767962,0.9890644099556611,1569,1571,0.9669787750691764,1.0,0.9801058150511827,0.9733386700843719,1570,1571,0.9672103124452248,0.9872057652954835,0.9795735368018699,0.9843045326649013,1569,1570,0.9687993377117066,1.0069108086070166,0.9820991436005663,0.9705872844829753,1570,1571
0.55,6,3,2,homogeneous,flat,3,0.9829881935800234,0.9829881935800234,0.9829881935800234,0.9829881935800234,1560,1560,0.9209516500383729,0.9209516500383729,0.9209516500383729,0.9209516500383729,1560,1560,0.9052845988457616,0.9052845988457616,0.9052845988457617,0.9052845988457616,1560,1560,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1560,1560
0.55,6,3,2,homogeneous,log_uniform,3,0.9920699557757626,0.9963210722851886,0.994839959852944,0.9961288514978807,1563,1564,0.9632560066011467,0.9828085437559306,0.9760363373445259,0.9820444616765005,1563,1564,0.9556173438695375,0.9791928621659534,0.9710176759217192,0.9782428217296667,1563,1564,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,1563,1564
0.55,6,3,3,beta_bimodal,flat,3,0.9683328939534408,0.9744849440028458,0.9717855106132145,0.9725386938833569,1578,1580,0.908955944936289,0.9827943966077705,0.9522363755259399,0.9649587850337603,1579,1580,0.9123750791888814,0.966412906076416,0.9384105179763941,0.936443568663885,1578,1579,0.9147175311170275,1.0241416651671784,0.9871926297373569,1.0227186929278649,1579,1578
0.55,6,3,3,beta_bimodal,log_uniform,3,0.964695765091129,0.9994674143001834,0.9872372250834833,0.9975484958591377,1582,1581,0.9207455857263022,1.0,0.9545124075665908,0.94279163697347,1582,1583,0.9498304372507317,0.9988846222081652,0.9807992506332806,0.9936826924409445,1582,1581,0.935155720896362,1.0038903801460979,0.9607959343522365,0.9433417020142495,1582,1583
0.55,6,3,3,homogeneous,flat,3,0.9829881935800234,0.9829881935800234,0.9829881935800234,0.9829881935800234,1572,1572,0.9209516500383729,0.9209516500383729,0.9209516500383729,0.9209516500383729,1572,1572,0.9052845988457616,0.9052845988457616,0.9052845988457617,0.9052845988457616,1572,1572,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1572,1572
0.55,6,3,3,homogeneous,log_uniform,3,0.9952438983694476,0.9976475314178634,0.9968024046985566,0.9975157843083589,1577,1575,0.977758989964617,0.9889713980268408,0.9850615947375466,0.9884543962211819,1577,1575,0.9731086688381592,0.9866448738843511,0.9819174683407094,0.9859988622996178,1577,1575,0.9999999999999998,0.9999999999999998,0.9999999999999997,0.9999999999999998,1575,1575
0.6,4,2,2,beta_bimodal,flat,3,0.988856815939667,1.0,0.9962856053132224,1.0,1592,1590,0.9669730371021242,1.0,0.9875843723320316,0.9957800798939703,1591,1590,0.9669730371021242,0.9994488737293771,0.9850929089237228,0.988856815939667,1591,1590,0.9957800798939703,1.0005514301782805,0.9987771700240836,1.0,1592,1590
0.6,4,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,1593,1593,0.9594792762182938,1.0,0.9864930920727645,1.0,1594,1593,0.9704325540260298,0.9999999999999999,0.9901441846753433,0.9999999999999999,1593,1594,0.959479276218294,1.030468316269177,0.9966491974958238,1.0000000000000002,1594,1593
0.6,4,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,1584,1584,1.0,1.0,1.0,1.0,1584,1584,1.0,1.0,1.0,1.0,1584,1584,1.0,1.0,1.0,1.0,1584,1584
0.6,4,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1587,1587,1.0,1.0,1.0,1.0,1587,1587,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999998,1587,1589,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1589,1587
0.6,4,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,1602,1602,0.9921272113568628,1.0,0.9973757371189542,0.9999999999999998,1603,1602,0.9921272113568631,1.0,0.9973757371189543,1.0,1603,1602,0.9999999999999997,1.0,0.9999999999999997,0.9999999999999998,1603,1602
0.6,4,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,1605,1605,0.964020031841615,1.0,0.9844194688803972,0.9892383747995769,1607,1605,0.964020031841615,1.0000000000000002,0.9844194688803976,0.9892383747995773,1607,1605,0.9999999999999996,1.0,0.9999999999999997,0.9999999999999998,1606,1607
0.6,4,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,1596,1596,1.0,1.0,1.0,1.0,1596,1596,1.0,1.0,1.0,1.0,1596,1596,1.0,1.0,1.0,1.0,1596,1596
0.6,4,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1599,1599,0.9999999999999998,1.0,1.0,1.0,1601,1599,0.9999999999999998,1.0,1.0,1.0,1601,1599,1.0,1.0,1.0,1.0,1599,1599
0.6,4,3,2,beta_bimodal,flat,3,0.9649237304878949,1.0,0.987391494014933,0.9972507515569039,1616,1615,0.9737296146847177,0.9924280965334304,0.9857023960149758,0.990949476826779,1616,1614,0.9395748122881182,0.9999999999999999,0.9789418546150074,0.9972507515569041,1616,1615,0.9909494768267793,1.0000000000000002,0.99445919112007,0.9924280965334302,1615,1616
0.6,4,3,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,1617,1617,0.9912070422980966,0.9999999999999999,0.9957057108111528,0.9959100901353619,1617,1618,0.9815198897241024,1.0,0.9909089773407329,0.9912070422980963,1619,1618,0.9999999999999999,1.0146611398932572,1.004887046631086,1.0000000000000004,1618,1619
0.6,4,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,1608,1608,0.9146341463414636,0.9146341463414636,0.9146341463414634,0.9146341463414636,1608,1608,0.9146341463414636,0.9146341463414636,0.9146341463414634,0.9146341463414636,1608,1608,1.0,1.0,1.0,1.0,1608,1608
0.6,4,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1611,1611,0.9297751794984613,1.0,0.967158399490163,0.9717000189720278,1613,1612,0.9297751794984613,1.0,0.967158399490163,0.9717000189720278,1613,1612,1.0,1.0,1.0,1.0,1611,1611
0.6,4,3,3,beta_bimodal,flat,3,0.9942500608526739,1.0,0.9966852835893615,0.9958057899154107,1628,1627,0.9886200610630075,1.0,0.9929589134565912,0.9902566793067662,1628,1627,0.9829355558720693,1.0,0.989679630209385,0.986103334756086,1628,1627,0.9999999999999999,1.0000000000000002,1.0,1.0,1626,1628
0.6,4,3,3,beta_bimodal,log_uniform,3,0.9876749140482826,1.0,0.9940360322907983,0.994433182824112,1629,1631,0.8885817363567114,0.9999999999999999,0.9552631359540888,0.9772076715055552,1629,1631,0.8930889370658914,1.0,0.9549522240404333,0.9717677350554085,1629,1631,0.9826903611238414,1.0000000000000002,0.9942301203746139,0.9999999999999999,1629,1630
0.6,4,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,1620,1620,0.9146341463414636,0.9146341463414636,0.9146341463414634,0.9146341463414636,1620,1620,0.9146341463414636,0.9146341463414636,0.9146341463414634,0.9146341463414636,1620,1620,1.0,1.0,1.0,1.0,1620,1620
0.6,4,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1623,1623,0.9690561659177556,0.9997069207662762,0.9818255323552073,0.9767135103815902,1625,1624,0.9690561659177557,0.9997069207662764,0.9818255323552075,0.9767135103815903,1625,1624,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1623,1623
0.6,5,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,1638,1638,1.0,1.0,1.0,1.0,1638,1638,0.9311049940080982,0.9675548292675202,0.9527154106154802,0.9594864085708221,1639,1640,1.0335331598283088,1.0739927359806456,1.04991671438101,1.0422242473340753,1640,1639
0.6,5,2,2,beta_bimodal,log_uniform,3,0.9611639327726902,0.9734537243717797,0.9662889503463189,0.9642491938944868,1643,1641,0.9206332017706564,1.0,0.9735444005902189,1.0,1641,1642,0.9524678400501839,0.9639117469354879,0.9598422885844303,0.9631472787676194,1643,1642,0.9304847127748447,1.0091300644041148,0.9799882859803651,1.000350080762136,1641,1643
0.6,5,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,1632,1632,1.0,1.0,1.0,1.0,1632,1632,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1632,1632,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,1632,1632
0.6,5,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1635,1635,0.9999999999999999,1.0,1.0,1.0,1637,1635,1.0,1.0,1.0,1.0,1635,1635,0.9999999999999999,1.0,1.0,1.0,1637,1635
0.6,5,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,1650,1650,0.9085322979253168,0.9572624737759112,0.9398182931619002,0.9536601077844729,1650,1651,0.9085322979253168,0.9593213095813167,0.940504571763702,0.9536601077844723,1650,1651,0.997853862116016,1.0000000000000007,0.999284620705339,1.0,1651,1652
0.6,5,2,3,beta_bimodal,log_uniform,3,0.9854131285367398,1.0,0.9915340408356301,0.9891889939701507,1653,1655,0.9525091876446935,1.0,0.9815389802114914,0.9921077529897808,1654,1653,0.98541312853674,0.9921077529897807,0.9896301902651593,0.9913696892689572,1653,1655,0.9504139729835528,1.0000000000000002,0.9834713243278509,0.9999999999999999,1654,1655
0.6,5,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,1644,1644,1.0,1.0,1.0,1.0,1644,1644,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,1644,1644,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,1644,1644
0.6,5,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1647,1647,0.9999999999999998,1.0,1.0,1.0,1649,1647,1.0,1.0000000000000002,1.0,1.0,1647,1648,0.9999999999999998,1.0,1.0,0.9999999999999999,1649,1647
0.6,5,3,2,beta_bimodal,flat,3,0.9800453468495928,1.0,0.9933484489498642,1.0,1662,1663,1.0,1.0,1.0,1.0,1662,1662,0.9334827772557265,0.9946187522023843,0.9734409224760737,0.9922212379701105,1662,1663,1.0054103622978152,1.0498804806348458,1.0210435294925062,1.0078397455448578,1663,1662
0.6,5,3,2,beta_bimodal,log_uniform,3,0.9447836746231516,0.9995637458475115,0.9750029373967416,0.9806613917195619,1665,1667,0.9456711251245725,1.0,0.9817087273638393,0.9994550569669454,1666,1665,0.9099845623110037,0.999019040548118,0.9454622548442629,0.9273831616736672,1665,1667,0.9999999999999999,1.0382414315071147,1.012747143835705,1.0000000000000002,1667,1665
0.6,5,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,1656,1656,0.9146341463414633,0.9146341463414633,0.9146341463414633,0.9146341463414633,1656,1656,0.9146341463414632,0.9146341463414632,0.9146341463414632,0.9146341463414632,1656,1656,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1656,1656
0.6,5,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1659,1659,0.9760582274272647,1.0,0.9874461248411563,0.9862801470962042,1659,1660,0.9760582274272646,0.9999999999999999,0.9874461248411563,0.9862801470962045,1659,1660,0.9999999999999998,1.0000000000000002,1.0,1.0000000000000002,1661,1659
0.6,5,3,3,beta_bimodal,flat,3,0.9672383816030997,0.9984230632362529,0.9860345731759309,0.9924422746884402,1674,1675,0.94124580346391,0.9983420571603702,0.9750187328896086,0.9854683380445455,1674,1675,0.9104090676331412,0.9967677348676393,0.9617324138477152,0.9780204390423652,1674,1675,0.9999999999999998,1.0000000000000002,1.0,1.0000000000000002,1675,1674
0.6,5,3,3,beta_bimodal,log_uniform,3,0.9739828777341588,0.9997284316560634,0.9869183292924655,0.9870436784871742,1677,1678,0.9184147456581575,0.9957198480058067,0.961882129307479,0.9715117942584728,1677,1678,0.8945202369296179,0.9954494420156588,0.9496314180146115,0.958924575098558,1677,1678,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999999,1679,1678
0.6,5,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,1668,1668,0.9146341463414633,0.9146341463414633,0.9146341463414633,0.9146341463414633,1668,1668,0.9146341463414632,0.9146341463414632,0.9146341463414632,0.9146341463414632,1668,1668,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1668,1668
0.6,5,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1671,1671,0.959067775616726,0.9999999999999998,0.9790460638914054,0.9780704160574901,1673,1672,0.9590677756167256,0.9999999999999999,0.979046063891405,0.9780704160574899,1673,1672,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,1672,1671
0.6,6,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,1686,1686,1.0,1.0,1.0,1.0,1686,1686,0.950475745218784,0.9913133041601966,0.9753502113379714,0.9842615846349335,1688,1686,1.008762815754967,1.0521047012828468,1.0256191969419584,1.0159900737880612,1686,1688
0.6,6,2,2,beta_bimodal,log_uniform,3,0.9900016100285687,1.0,0.9966672033428562,1.0,1690,1689,0.812285379749133,1.0,0.9374284599163776,1.0,1690,1689,0.9290539767290291,0.9891909617791725,0.9648380912066347,0.9762693351117024,1691,1690,0.8129510527552017,1.0763637259492225,0.9712074255604962,1.0243074979770643,1690,1691
0.6,6,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,1680,1680,1.0,1.0,1.0,1.0,1680,1680,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1680,1680,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1680,1680
0.6,6,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1683,1683,0.9999999999999999,1.0,1.0,0.9999999999999999,1684,1683,1.0000000000000002,1.0000000000000004,1.0000000000000002,1.0000000000000002,1684,1683,0.9999999999999996,0.9999999999999997,0.9999999999999996,0.9999999999999996,1683,1685
0.6,6,2,3,beta_bimodal,flat,3,0.9974199514667597,1.0,0.9991399838222531,1.0,1700,1698,0.8753701226276258,0.8962968864195866,0.8842306281579896,0.8810248754267563,1700,1698,0.9236981486975011,0.9822828813998854,0.9480892133771704,0.9382866100341247,1698,1700,0.8888596571920263,0.9703352634011958,0.932722314193296,0.9389720219866659,1700,1698
0.6,6,2,3,beta_bimodal,log_uniform,3,0.9649463055457167,1.0,0.9883154351819056,1.0,1703,1701,0.8947573905238859,0.9518008462549384,0.9316530452567781,0.9484008989915095,1703,1701,0.9518008462549384,0.9963091949541141,0.9688040146217052,0.9583020026560627,1701,1703,0.8665912577325096,1.0,0.9520864445065224,0.9896680757870577,1703,1701
0.6,6,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,1692,1692,1.0,1.0,1.0,1.0,1692,1692,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1692,1692,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1692,1692
0.6,6,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1695,1695,0.9999999999999999,1.0,1.0,1.0,1695,1696,1.0000000000000004,1.0000000000000007,1.0000000000000007,1.0000000000000007,1697,1695,0.9999999999999992,0.9999999999999994,0.9999999999999994,0.9999999999999994,1695,1696
0.6,6,3,2,beta_bimodal,flat,3,0.9724429902646253,0.9891038298019844,0.9781343313282217,0.9728561739180555,1710,1712,1.0,1.0,1.0,1.0,1710,1710,0.9239061899231762,0.9524066327480891,0.9404799992477958,0.9451271750721216,1711,1712,1.0289017350394345,1.052981552162725,1.0401381017145093,1.0385310179413687,1710,1711
0.6,6,3,2,beta_bimodal,log_uniform,3,0.9782714319011383,0.9988960582299297,0.9868592985265066,0.9834104054484517,1715,1714,0.9304169048051617,1.0,0.9656327926378107,0.9664814731082702,1713,1714,0.945481214603549,0.9889260940390378,0.9632047359066611,0.9552068990773964,1715,1714,0.9578884600543494,1.0100816069582832,0.9893233556708775,1.0,1713,1714
0.6,6,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,1704,1704,0.9146341463414632,0.9146341463414632,0.9146341463414632,0.9146341463414632,1704,1704,0.9146341463414637,0.9146341463414637,0.9146341463414637,0.9146341463414637,1704,1704,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,1704,1704
0.6,6,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1707,1707,0.9722934547199563,1.0,0.9841484012392421,0.9801517489977699,1707,1709,0.9722934547199563,1.0000000000000007,0.9841484012392424,0.98015174899777,1707,1709,0.9999999999999993,1.0,0.9999999999999997,0.9999999999999999,1709,1707
0.6,6,3,3,beta_bimodal,flat,3,0.96732135515811,0.9967164219990833,0.9792293528293433,0.9736502813308365,1724,1722,0.9155442463332067,0.9592772422207687,0.9384185974079328,0.9404343036698227,1724,1722,0.9359561428587884,0.9654786629007603,0.9468079501973211,0.938989044832415,1724,1722,0.9462254271500262,0.9903143562994629,0.9705628909903683,0.9751488895216158,1724,1722
0.6,6,3,3,beta_bimodal,log_uniform,3,0.9680793553543869,0.9787684520103803,0.973341737121722,0.973177404000399,1725,1726,0.9465486827940062,0.9836561588711349,0.9661346569822852,0.9681991292817144,1725,1727,0.9103570065188689,0.951610245974079,0.9365366718326031,0.9476427630048615,1725,1727,1.0000000000000002,1.0065658110928954,1.004171803986857,1.0059496008676754,1726,1725
0.6,6,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,1716,1716,0.9146341463414632,0.9146341463414632,0.9146341463414632,0.9146341463414632,1716,1716,0.9146341463414637,0.9146341463414637,0.9146341463414637,0.9146341463414637,1716,1716,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,1716,1716
0.6,6,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1719,1719,0.9745241791668711,1.0,0.9841491812238882,0.9779233645047931,1719,1721,0.9745241791668714,1.0000000000000004,0.9841491812238886,0.9779233645047939,1719,1721,0.9999999999999991,0.9999999999999997,0.9999999999999994,0.9999999999999997,1720,1719
0.65,4,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,1734,1734,0.888587843822042,1.0,0.9628626146073472,1.0,1736,1734,0.9999999999999998,1.0,1.0,1.0,1734,1735,0.888587843822042,1.0000000000000002,0.9628626146073472,1.0,1736,1734
0.65,4,2,2,beta_bimodal,log_uniform,3,0.953541723614462,1.0,0.9845139078714874,1.0,1739,1737,0.8755481376633723,0.9709643981106268,0.9292691734583206,0.9412949846009624,1738,1737,0.9999727155879738,1.0,0.9999909051959913,0.9999999999999999,1739,1738,0.8755481376633723,0.970964398110627,0.914700355998464,0.8975885322213932,1738,1737
0.65,4,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,1728,1728,1.0,1.0,1.0,1.0,1728,1728,1.0,1.0,1.0,1.0,1728,1728,1.0,1.0,1.0,1.0,1728,1728
0.65,4,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,1731,1731,0.9999999999999998,1.0,1.0,1.0,1731,1732,0.9999999999999999,1.0,1.0,1.0,1732,1731,0.9999999999999998,1.0000000000000002,1.0,1.0,1731,1732
0.65,4,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,1746,1746,0.9686224126338823,0.9950307902966936,0.9815634890350445,0.981037264174558,1747,1746,0.9686224126338823,0.9950307902966936,0.9815634890350445,0.9810372641745578,1747,1746,1.0,1.0000000000000002,1.0,1.0,1746,1748
0.65,4,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,1749,1749,0.9737290904476023,0.994772498947863,0.9813978755332361,0.975692037204243,1751,1749,0.9737290904476019,0.994772498947863,0.981397875533236,0.975692037204243,1751,1749,1.0,1.0000000000000004,1.0000000000000002,1.0,1749,1751
