base_p,n,B,G,rate_mode,utility_mode,V_greedy_laminar,V_rollout_laminar,V_static_greedy,V_static_binary,ratio_greedylam_vs_greedystat,ratio_rollout_vs_greedystat
0.55,4,3,3,beta_bimodal,log_uniform,1.2300040786944584,1.2300040786944584,1.1949988650062109,1.2300040786944582,1.0292930936700644,1.0292930936700644
0.55,5,2,2,homogeneous,flat,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,1.0,1.0
0.55,5,2,2,homogeneous,log_uniform,1.275318999940298,1.2753189999402983,1.2753189999402978,1.2753189999402978,1.0000000000000002,1.0000000000000004
0.55,5,2,2,homogeneous,log_uniform,1.6361424707379413,1.6361424707379413,1.6361424707379413,1.6361424707379413,1.0,1.0
0.55,5,2,2,homogeneous,log_uniform,1.3664343937437975,1.3664343937437975,1.3664343937437973,1.3664343937437973,1.0000000000000002,1.0000000000000002
0.55,5,2,2,beta_bimodal,flat,2.0093389892507565,2.0093389892507565,1.9699012374347133,1.9699012374347131,1.0200201670350746,1.0200201670350746
0.55,5,2,2,beta_bimodal,flat,2.0757259603943305,2.0757259603943305,2.0787002888607335,2.0787002888607335,0.9985691403025526,0.9985691403025526
0.55,5,2,2,beta_bimodal,flat,2.078575369871044,2.078575369871044,2.0830277333275213,2.0830277333275213,0.9978625520029131,0.9978625520029131
0.55,5,2,2,beta_bimodal,log_uniform,2.100136123955898,2.100136123955898,2.07195039089695,2.07195039089695,1.0136034787236128,1.0136034787236128
0.55,5,2,2,beta_bimodal,log_uniform,1.2826371963519858,1.2826371963519858,1.2554973889969478,1.2554973889969478,1.0216167772174507,1.0216167772174507
0.55,5,2,2,beta_bimodal,log_uniform,1.143658902373498,1.1436589023734982,1.2232537279126348,1.2232537279126348,0.9349318757646807,0.934931875764681
0.55,5,2,3,homogeneous,flat,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,1.0,1.0
0.55,5,2,3,homogeneous,log_uniform,1.3864104359265337,1.3864104359265337,1.3864104359265337,1.3864104359265337,1.0,1.0
0.55,5,2,3,homogeneous,log_uniform,1.7379507431013193,1.7379507431013193,1.7379507431013188,1.7379507431013188,1.0000000000000002,1.0000000000000002
0.55,5,2,3,homogeneous,log_uniform,1.6901611118902986,1.6901611118902986,1.6901611118902982,1.6901611118902982,1.0000000000000002,1.0000000000000002
0.55,5,2,3,beta_bimodal,flat,1.923960624461877,1.923960624461877,2.138821200051945,2.138821200051945,0.8995425257684702,0.8995425257684702
0.55,5,2,3,beta_bimodal,flat,1.5112027185632195,1.5112027185632195,1.5828868702106136,1.5828868702106136,0.9547130290885185,0.9547130290885185
0.55,5,2,3,beta_bimodal,flat,1.995955414282279,1.9959554142822793,2.1423972037018433,2.1423972037018433,0.9316458268492286,0.9316458268492287
0.55,5,2,3,beta_bimodal,log_uniform,1.0422215346526371,1.0422215346526371,1.0422215346526371,1.1509701677069522,1.0,1.0
0.55,5,2,3,beta_bimodal,log_uniform,2.369030368156132,2.369030368156132,2.4432028022355996,2.4432028022355996,0.9696413109826177,0.9696413109826177
0.55,5,2,3,beta_bimodal,log_uniform,1.8856185328152535,1.8856185328152535,1.9410706140768816,1.9410706140768816,0.9714322184574415,0.9714322184574415
0.55,5,3,2,homogeneous,flat,1.35,1.4658749999999998,1.3500000000000003,1.3500000000000003,0.9999999999999999,1.085833333333333
0.55,5,3,2,homogeneous,log_uniform,1.8474147458981205,1.9286566946596664,1.8474147458981207,1.8474147458981207,0.9999999999999999,1.043976020512952
0.55,5,3,2,homogeneous,log_uniform,1.9251993757528796,1.9251993757528796,1.9251993757528791,1.9251993757528791,1.0000000000000002,1.0000000000000002
0.55,5,3,2,homogeneous,log_uniform,1.8629946003889528,1.8629946003889528,1.8629946003889526,1.8629946003889528,1.0000000000000002,1.0000000000000002
0.55,5,3,2,beta_bimodal,flat,2.096632880948856,2.249439714006285,2.096259255920277,2.249439714006285,1.0001782341699978,1.0730732411334114
0.55,5,3,2,beta_bimodal,flat,1.922548700701616,2.032925637971089,1.8466230151267204,2.032925637971088,1.0411159640884717,1.1008882816461507
0.55,5,3,2,beta_bimodal,flat,2.236248843782031,2.239809419222728,2.1979737518611917,2.239809419222728,1.0174138075527195,1.0190337429307836
0.55,5,3,2,beta_bimodal,log_uniform,2.351934512933925,2.351934512933925,2.263181754118631,2.302160487808259,1.039215921855935,1.039215921855935
0.55,5,3,2,beta_bimodal,log_uniform,2.0516957321601375,2.0516957321601375,1.971605463167083,1.975911860538084,1.0406218538593426,1.0406218538593426
0.55,5,3,2,beta_bimodal,log_uniform,3.2754873483230464,3.2754873483230464,3.22198614077155,3.22198614077155,1.0166050396289676,1.0166050396289676
0.55,5,3,3,homogeneous,flat,1.35,1.4658749999999998,1.3500000000000003,1.3500000000000003,0.9999999999999999,1.085833333333333
0.55,5,3,3,homogeneous,log_uniform,1.6393008222681245,1.639300822268125,1.6393008222681242,1.6393008222681242,1.0000000000000002,1.0000000000000004
0.55,5,3,3,homogeneous,log_uniform,1.6758779200237544,1.7358273002899511,1.6758779200237544,1.6758779200237544,1.0,1.0357719255978663
0.55,5,3,3,homogeneous,log_uniform,1.7384199960143631,1.7384199960143634,1.738419996014363,1.738419996014363,1.0000000000000002,1.0000000000000002
0.55,5,3,3,beta_bimodal,flat,2.078392502513431,2.0932407821221464,2.0746712974271078,2.078392502513431,1.0017936359802817,1.0089505671178212
0.55,5,3,3,beta_bimodal,flat,2.1350060441977474,2.14322687243153,2.101781175963549,2.135006044197747,1.0158079578474513,1.01971932042306
0.55,5,3,3,beta_bimodal,flat,2.1119286693395223,2.2327147032646355,2.225503266258444,2.225687767966095,0.9489667803948608,1.0032403623555743
0.55,5,3,3,beta_bimodal,log_uniform,2.561204339484416,2.5716424248645966,2.5545950039034055,2.5612043394844157,1.002587234207736,1.006673238198283
0.55,5,3,3,beta_bimodal,log_uniform,2.030953053380545,2.031493097423594,1.9318255361721564,2.030953053380545,1.0513128723853638,1.0515924235316432
0.55,5,3,3,beta_bimodal,log_uniform,1.452719359642263,1.4527193596422632,1.481564871046277,1.5265845120742985,0.9805303757076507,0.9805303757076508
0.55,6,2,2,homogeneous,flat,0.9,0.9,0.8999999999999997,0.8999999999999997,1.0000000000000004,1.0000000000000004
0.55,6,2,2,homogeneous,log_uniform,1.9295152897095016,1.9295152897095016,1.9295152897095018,1.9295152897095016,0.9999999999999999,0.9999999999999999
0.55,6,2,2,homogeneous,log_uniform,1.8050801412866615,1.8050801412866615,1.8050801412866615,1.8050801412866615,1.0,1.0
0.55,6,2,2,homogeneous,log_uniform,1.4982406220473992,1.4982406220473994,1.4982406220473994,1.4982406220473994,0.9999999999999999,1.0
0.55,6,2,2,beta_bimodal,flat,2.539638493007459,2.539638493007459,2.551533049941426,2.551533049941426,0.9953382704824301,0.9953382704824301
0.55,6,2,2,beta_bimodal,flat,2.2758550080364883,2.2758550080364883,2.2758550080364883,2.2758550080364883,1.0,1.0
0.55,6,2,2,beta_bimodal,flat,2.1826517260241807,2.1826517260241807,2.2072258784719163,2.2072258784719163,0.9888664985820352,0.9888664985820352
0.55,6,2,2,beta_bimodal,log_uniform,2.3184550056148967,2.3184550056148967,2.389320633198204,2.3921202456764563,0.9703406790203578,0.9703406790203578
0.55,6,2,2,beta_bimodal,log_uniform,2.259080445554432,2.259080445554432,2.2738192221811864,2.2738192221811864,0.9935180525861612,0.9935180525861612
0.55,6,2,2,beta_bimodal,log_uniform,2.195925876636741,2.195925876636741,2.279798508964378,2.279798508964378,0.9632105065435203,0.9632105065435203
0.55,6,2,3,homogeneous,flat,0.9,0.9,0.8999999999999997,0.8999999999999997,1.0000000000000004,1.0000000000000004
0.55,6,2,3,homogeneous,log_uniform,1.5000070494351432,1.5000070494351436,1.5000070494351436,1.5000070494351436,0.9999999999999997,1.0
0.55,6,2,3,homogeneous,log_uniform,1.8010536192332822,1.8010536192332822,1.8010536192332816,1.8010536192332816,1.0000000000000004,1.0000000000000004
0.55,6,2,3,homogeneous,log_uniform,1.832658980160066,1.832658980160066,1.8326589801600655,1.8326589801600657,1.0000000000000002,1.0000000000000002
0.55,6,2,3,beta_bimodal,flat,1.7418866099819328,1.7418866099819328,1.8384667741103466,1.8384667741103464,0.9474670059375155,0.9474670059375155
0.55,6,2,3,beta_bimodal,flat,1.881894960931516,1.881894960931516,2.2060011357194944,2.2060011357194944,0.8530797788178518,0.8530797788178518
0.55,6,2,3,beta_bimodal,flat,1.7673593932446674,1.7673593932446674,2.094271870662046,2.094271870662046,0.8439016051368563,0.8439016051368563
0.55,6,2,3,beta_bimodal,log_uniform,0.7853622124366122,0.7853622124366122,0.9456482978894293,0.9456482978894292,0.8305013758174621,0.8305013758174621
0.55,6,2,3,beta_bimodal,log_uniform,2.11865619692469,2.198216899286149,2.4329047417560727,2.4329047417560727,0.870834011937287,0.9035359508977217
0.55,6,2,3,beta_bimodal,log_uniform,1.917821641234864,1.9178216412348643,1.9178216412348645,1.9178216412348643,0.9999999999999998,0.9999999999999999
0.55,6,3,2,homogeneous,flat,1.35,1.465875,1.3499999999999994,1.3499999999999994,1.0000000000000004,1.0858333333333339
0.55,6,3,2,homogeneous,log_uniform,1.845752111710075,1.916159462345654,1.8457521117100752,1.8457521117100752,0.9999999999999999,1.0381456156484343
0.55,6,3,2,homogeneous,log_uniform,2.05356974314917,2.0894911386313217,2.05356974314917,2.05356974314917,1.0,1.0174921721563086
0.55,6,3,2,homogeneous,log_uniform,2.024317371914762,2.0613296555422163,2.0243173719147616,2.0243173719147616,1.0000000000000002,1.018283834413003
0.55,6,3,2,beta_bimodal,flat,2.5194615457883027,2.5194615457883027,2.4984101818986586,2.4984101818986586,1.0084259038176213,1.0084259038176213
0.55,6,3,2,beta_bimodal,flat,2.138488524889233,2.20297941877042,2.2257744275404816,2.2257744275404816,0.9607840302362981,0.9897586168265711
0.55,6,3,2,beta_bimodal,flat,2.613007699558178,2.6206247772040263,2.5842162754720297,2.6206247772040268,1.011141259483357,1.0140887982470996
0.55,6,3,2,beta_bimodal,log_uniform,1.3421523178666035,1.378916053700262,1.3828249548741598,1.3828249548741598,0.9705872844829753,0.9971732494701374
0.55,6,3,2,beta_bimodal,log_uniform,1.713770219842248,1.730596910584438,1.7689630381975223,1.7689630381975223,0.9687993377117066,0.9783115153993397
0.55,6,3,2,beta_bimodal,log_uniform,2.706299309778544,2.706299309778544,2.68772495701233,2.68772495701233,1.0069108086070166,1.0069108086070166
0.55,6,3,3,homogeneous,flat,1.35,1.465875,1.3499999999999994,1.3499999999999994,1.0000000000000004,1.0858333333333339
0.55,6,3,3,homogeneous,log_uniform,2.235722710179522,2.2357227101795223,2.2357227101795223,2.2357227101795223,0.9999999999999998,1.0
0.55,6,3,3,homogeneous,log_uniform,2.2113852595785146,2.211385259578515,2.211385259578515,2.211385259578515,0.9999999999999998,1.0
0.55,6,3,3,homogeneous,log_uniform,1.865456881535676,1.8877642795515612,1.8654568815356765,1.8654568815356765,0.9999999999999998,1.0119581418561232
0.55,6,3,3,beta_bimodal,flat,2.1671041235616944,2.1671041235616944,2.116019880128538,2.116019880128538,1.0241416651671784,1.0241416651671784
0.55,6,3,3,beta_bimodal,flat,2.1753807212152085,2.2996981919518733,2.378199441043504,2.378199441043504,0.9147175311170275,0.9669913095862196
0.55,6,3,3,beta_bimodal,flat,2.37621606695608,2.37621606695608,2.2992325417054063,2.32343075704756,1.0334822702159447,1.0334822702159447
0.55,6,3,3,beta_bimodal,log_uniform,2.236803130462458,2.238316041317191,2.371148360860517,2.371148360860517,0.9433417020142495,0.943979751863726
0.55,6,3,3,beta_bimodal,log_uniform,1.6031235256477343,1.6388859382406602,1.6940578796736931,1.714285107630111,0.9463215778415585,0.9674320800398744
0.55,6,3,3,beta_bimodal,log_uniform,1.9824237450629956,1.9824237450629956,1.9504854629099617,1.9747412509067872,1.0163745297057403,1.0163745297057403
0.6,4,2,2,homogeneous,flat,0.8,0.8,0.8,0.8,1.0,1.0
0.6,4,2,2,homogeneous,log_uniform,1.071124936722716,1.071124936722716,1.0711249367227158,1.0711249367227158,1.0000000000000002,1.0000000000000002
0.6,4,2,2,homogeneous,log_uniform,1.2611605487748072,1.2611605487748072,1.261160548774807,1.261160548774807,1.0000000000000002,1.0000000000000002
0.6,4,2,2,homogeneous,log_uniform,1.1356209071227674,1.1356209071227674,1.1356209071227674,1.1356209071227674,1.0,1.0
0.6,4,2,2,beta_bimodal,flat,1.5645978327570138,1.5645978327570138,1.5437519819836685,1.5637355417884218,1.0135033677796865,1.0135033677796865
0.6,4,2,2,beta_bimodal,flat,1.3435495690477492,1.3894385029329974,1.3435495690477492,1.3435495690477492,1.0,1.0341549987752015
0.6,4,2,2,beta_bimodal,flat,1.110425910074654,1.115131676657853,1.0800552585167584,1.115131676657853,1.0281195349204666,1.0324765032756427
0.6,4,2,2,beta_bimodal,log_uniform,1.4550928327264152,1.4550928327264152,1.3961710733289576,1.4120694540076657,1.0422023923307389,1.0422023923307389
0.6,4,2,2,beta_bimodal,log_uniform,1.4626583811892797,1.5244293623039191,1.4446920943058512,1.5244293623039191,1.012436066449205,1.0551932611193393
0.6,4,2,2,beta_bimodal,log_uniform,1.9351506004411931,1.9351506004411931,1.935150600441193,1.935150600441193,1.0000000000000002,1.0000000000000002
0.6,4,2,3,homogeneous,flat,0.8,0.8,0.8,0.8,1.0,1.0
0.6,4,2,3,homogeneous,log_uniform,1.415320076556855,1.415320076556855,1.415320076556855,1.415320076556855,1.0,1.0
0.6,4,2,3,homogeneous,log_uniform,1.219275320826874,1.219275320826874,1.219275320826874,1.219275320826874,1.0,1.0
0.6,4,2,3,homogeneous,log_uniform,1.2403397402388936,1.2403397402388938,1.2403397402388936,1.2403397402388936,1.0,1.0000000000000002
0.6,4,2,3,beta_bimodal,flat,1.3168257299132713,1.3168257299132713,1.171945588327689,1.3168257299132713,1.1236236076389172,1.1236236076389172
0.6,4,2,3,beta_bimodal,flat,1.4752653091616366,1.4752653091616366,1.4185928800678975,1.475265309161637,1.0399497487193272,1.0399497487193272
0.6,4,2,3,beta_bimodal,flat,1.2650792059489546,1.2650792059489548,1.1131079632588279,1.2650792059489548,1.1365287534599995,1.1365287534599997
0.6,4,2,3,beta_bimodal,log_uniform,1.711979054460354,1.711979054460354,1.5682315406272225,1.7119790544603544,1.0916621749462065,1.0916621749462065
0.6,4,2,3,beta_bimodal,log_uniform,1.031690365697949,1.0316903656979493,1.0316903656979495,1.0316903656979497,0.9999999999999996,0.9999999999999998
0.6,4,2,3,beta_bimodal,log_uniform,1.4241237158914015,1.4241237158914015,1.4241237158914015,1.4241237158914015,1.0,1.0
0.6,4,3,2,homogeneous,flat,1.2000000000000002,1.312,1.2000000000000002,1.2000000000000002,1.0,1.0933333333333333
0.6,4,3,2,homogeneous,log_uniform,1.4075031973729264,1.4484955952372416,1.4075031973729264,1.4075031973729264,1.0,1.029124195199575
0.6,4,3,2,homogeneous,log_uniform,1.4640931045367136,1.4640931045367136,1.4640931045367136,1.4640931045367136,1.0,1.0
0.6,4,3,2,homogeneous,log_uniform,1.2564830487148455,1.3513837284757555,1.2564830487148457,1.2564830487148455,0.9999999999999998,1.0755288182025027
0.6,4,3,2,beta_bimodal,flat,1.4925123092799082,1.5038996925754935,1.3129346924865797,1.5038996925754935,1.1367757420235616,1.1454489710582965
0.6,4,3,2,beta_bimodal,flat,1.5838717031947809,1.5983374937203243,1.4831230181197652,1.598337493720324,1.0679300933531057,1.0776836946045263
0.6,4,3,2,beta_bimodal,flat,1.4626904303998964,1.5021525568712404,1.4626904303998962,1.4626904303998962,1.0000000000000002,1.026979137657006
0.6,4,3,2,beta_bimodal,log_uniform,1.5801404987371412,1.5801404987371412,1.5801404987371406,1.5801404987371406,1.0000000000000004,1.0000000000000004
0.6,4,3,2,beta_bimodal,log_uniform,0.9734694401072018,0.973469440107202,0.9734694401072019,0.973469440107202,0.9999999999999999,1.0000000000000002
0.6,4,3,2,beta_bimodal,log_uniform,1.649186077111228,1.6559587993400833,1.5444409876083358,1.6253564981159356,1.067820713347615,1.0722059389944318
0.6,4,3,3,homogeneous,flat,1.2000000000000002,1.312,1.2000000000000002,1.2000000000000002,1.0,1.0933333333333333
0.6,4,3,3,homogeneous,log_uniform,1.4471343029394697,1.44713430293947,1.4471343029394699,1.44713430293947,0.9999999999999999,1.0000000000000002
0.6,4,3,3,homogeneous,log_uniform,1.4744853258806692,1.4744853258806696,1.4744853258806694,1.4744853258806694,0.9999999999999999,1.0000000000000002
0.6,4,3,3,homogeneous,log_uniform,1.3588736838780298,1.3588736838780298,1.35887368387803,1.35887368387803,0.9999999999999999,0.9999999999999999
0.6,4,3,3,beta_bimodal,flat,1.571747751250887,1.571747751250887,1.5717477512508873,1.5717477512508873,0.9999999999999999,0.9999999999999999
0.6,4,3,3,beta_bimodal,flat,1.5828458606656226,1.5828458606656226,1.5828458606656226,1.5828458606656226,1.0,1.0
0.6,4,3,3,beta_bimodal,flat,1.5115746897454163,1.5115746897454163,1.5115746897454163,1.5115746897454163,1.0,1.0
0.6,4,3,3,beta_bimodal,log_uniform,0.7755189007240473,0.8343553309186331,0.7891793095814381,0.7891793095814381,0.9826903611238414,1.0572443053038927
0.6,4,3,3,beta_bimodal,log_uniform,1.1967520739163755,1.2172062023220542,1.1900652383635553,1.1967520739163755,1.0056188815009968,1.0228062824487
0.6,4,3,3,beta_bimodal,log_uniform,1.3459693119405365,1.3459693119405365,1.2043877593939307,1.3459693119405365,1.1175547920030773,1.1175547920030773
0.6,5,2,2,homogeneous,flat,0.8,0.8,0.8000000000000002,0.8000000000000004,0.9999999999999999,0.9999999999999999
0.6,5,2,2,homogeneous,log_uniform,1.216474064369478,1.216474064369478,1.216474064369478,1.216474064369478,1.0,1.0
0.6,5,2,2,homogeneous,log_uniform,1.450814172238036,1.450814172238036,1.450814172238036,1.450814172238036,1.0,1.0
0.6,5,2,2,homogeneous,log_uniform,1.4390685067462117,1.439068506746212,1.439068506746212,1.439068506746212,0.9999999999999999,1.0
0.6,5,2,2,beta_bimodal,flat,1.796069416688181,1.796069416688181,1.7233041941620342,1.7233041941620342,1.0422242473340753,1.0422242473340753
0.6,5,2,2,beta_bimodal,flat,1.6412247627462968,1.6412247627462968,1.5281525728828331,1.5281525728828331,1.0739927359806456,1.0739927359806456
0.6,5,2,2,beta_bimodal,flat,1.7722707937294235,1.7722707937294235,1.7147691652426849,1.7147691652426849,1.0335331598283088,1.0335331598283088
0.6,5,2,2,beta_bimodal,log_uniform,1.658986887269243,1.6746155061839156,1.7829276123429216,1.7829276123429216,0.9304847127748447,0.9392504185760663
0.6,5,2,2,beta_bimodal,log_uniform,1.276965436915367,1.276965436915367,1.2765185523276872,1.2765185523276872,1.0003500807621362,1.0003500807621362
0.6,5,2,2,beta_bimodal,log_uniform,1.9054510996765808,1.9054510996765808,1.888211606104252,1.888211606104252,1.0091300644041148,1.0091300644041148
0.6,5,2,3,homogeneous,flat,0.8,0.8,0.8000000000000002,0.8000000000000004,0.9999999999999999,0.9999999999999999
0.6,5,2,3,homogeneous,log_uniform,1.3851123296459409,1.3851123296459409,1.3851123296459409,1.3851123296459409,1.0,1.0
0.6,5,2,3,homogeneous,log_uniform,1.4143205883548018,1.4143205883548018,1.414320588354802,1.414320588354802,0.9999999999999999,0.9999999999999999
0.6,5,2,3,homogeneous,log_uniform,1.3299826783924094,1.3299826783924096,1.3299826783924096,1.3299826783924096,0.9999999999999998,1.0
0.6,5,2,3,beta_bimodal,flat,1.3708435046942036,1.3708435046942036,1.3708435046942036,1.3708435046942036,1.0,1.0
