agents,clearanceStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 2, 0.33818582905464534), (1, 1, 0.0833732474393799), (2, 1, 0.2897388746523275), (3, 1, 0.1218629176772058), (4, 3, 0.9948616670275018), (5, 1, 0.21421468940250254), (6, 3, 0.3712286013488646), (7, 2, 0.44300636361630885), (8, 1, 0.8977237556193355), (9, 1, 0.12778412659464045), (10, 1, 0.27900833946571024), (11, 3, 0.9944849550424777), (12, 1, 0.9481105374173714), (13, 1, 0.39623115576827184), (14, 2, 0.8272874968354574), (15, 2, 0.3831719927228108), (16, 2, 0.6256106029012589), (17, 1, 0.2597678265091047), (18, 2, 0.3740880859235639), (19, 1, 0.30097623092965553), (20, 1, 0.19660745011269587), (21, 3, 0.8579942306986784), (22, 2, 0.05518147667325879), (23, 3, 0.7659572819147396), (24, 2, 0.520701848466022), (25, 2, 0.9658853372457735), (26, 1, 0.9174407819159562), (27, 3, 0.8484021655445313), (28, 3, 0.9295135012275703), (29, 2, 0.5925983447148108), (30, 3, 0.366755794612479), (31, 2, 0.14256434599083423), (32, 3, 0.6069533143778462), (33, 1, 0.7941334573575171), (34, 2, 0.4857097065248922), (35, 2, 0.7055387204165735), (36, 3, 0.2084627729603683), (37, 1, 0.8839799528164127), (38, 1, 0.9428232994997563), (39, 1, 0.3301085345125966), (40, 3, 0.1507481267462747), (41, 2, 0.32224694265542575), (42, 3, 0.9178660158071289), (43, 1, 0.9622344510495207), (44, 1, 0.48583104125262344), (45, 1, 0.5850834059397815), (46, 3, 0.29444771471501474), (47, 1, 0.009342830538322744), (48, 3, 0.5990805394326573), (49, 3, 0.22843062232567113)]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",14,14,14,14,14,14
"[(0, 3, 0.9507514817195353), (1, 3, 0.05674424502816933), (2, 2, 0.8950060045439877), (3, 1, 0.7509051285418028), (4, 3, 0.8740896452174335), (5, 1, 0.9765371828814472), (6, 1, 0.5552952446192777), (7, 2, 0.8220188014739701), (8, 3, 0.7599891470582781), (9, 3, 0.9191785637939177), (10, 3, 0.07058542606048046), (11, 2, 0.336194313319937), (12, 1, 0.23962441789346256), (13, 3, 0.9523422748711685), (14, 3, 0.4081061928742806), (15, 1, 0.23283672755075446), (16, 2, 0.5658995159862226), (17, 2, 0.1831247722680872), (18, 1, 0.42900968398389205), (19, 3, 0.5512297274826625), (20, 3, 0.5212848176680203), (21, 1, 0.84430927692445), (22, 2, 0.6829160649682823), (23, 3, 0.7360444113782462), (24, 1, 0.9462640329808965), (25, 1, 0.32873083843489515), (26, 2, 0.7651046556426382), (27, 1, 0.00557536438019024), (28, 2, 0.5581120005605972), (29, 3, 0.790333500717956), (30, 2, 0.7904504573054365), (31, 1, 0.3228160578163163), (32, 3, 0.5705997792359169), (33, 2, 0.5275967015138966), (34, 2, 0.2228664431301587), (35, 2, 0.846910019063999), (36, 2, 0.926934562988023), (37, 1, 0.7788131339662298), (38, 2, 0.8341178401698177), (39, 1, 0.38632896688002594), (40, 1, 0.41327981326969565), (41, 1, 0.808076912863677), (42, 3, 0.42516654688950384), (43, 3, 0.6184412379094982), (44, 1, 0.11843533767394376), (45, 2, 0.8159460353693491), (46, 3, 0.955535839648527), (47, 1, 0.21251060225083196), (48, 2, 0.49535594601255295), (49, 3, 0.0024804669180361616)]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",15,15,15,15,15,15
"[(0, 1, 0.6570966989904438), (1, 1, 0.044715699172622525), (2, 3, 0.35695963235136663), (3, 3, 0.2972665565553767), (4, 1, 0.9800819687945186), (5, 1, 0.8440009320838887), (6, 1, 0.011256269204095282), (7, 1, 0.4377104463287588), (8, 3, 0.050492242679996524), (9, 1, 0.2545469750386765), (10, 2, 0.5871940451029616), (11, 1, 0.6209185685732398), (12, 2, 0.9221564840776582), (13, 2, 0.5988581174496712), (14, 2, 0.7153509770254122), (15, 2, 0.5923544007499361), (16, 1, 0.9782860574507355), (17, 2, 0.06476834834688938), (18, 1, 0.38215223966206824), (19, 3, 0.34459636442294506), (20, 2, 0.31865863551410856), (21, 2, 0.9943749319153891), (22, 1, 0.7340882981998258), (23, 2, 0.4374183147036734), (24, 2, 0.18171143274080814), (25, 1, 0.06680974481291624), (26, 3, 0.981732520772086), (27, 1, 0.9364281294225657), (28, 3, 0.9750982971603127), (29, 3, 0.9323771601231513), (30, 2, 0.6710423239765245), (31, 1, 0.44860568736185213), (32, 3, 0.36972505382640786), (33, 3, 0.7217507653173818), (34, 3, 0.2880247458890649), (35, 2, 0.826964981210265), (36, 2, 0.7377443858432237), (37, 1, 0.8848866424035536), (38, 2, 0.2674394941139009), (39, 3, 0.9616504451529235), (40, 2, 0.008658406604771685), (41, 3, 0.2922308047175406), (42, 1, 0.4422123514377865), (43, 1, 0.45952789582054854), (44, 1, 0.10501705238469627), (45, 3, 0.4131337957260579), (46, 3, 0.5234927122073767), (47, 1, 0.6230229810647491), (48, 3, 0.0541739766261401), (49, 3, 0.4189919525552245)]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",14,14,14,14,14,14
"[(0, 3, 0.6751523294731785), (1, 1, 0.26982196084047405), (2, 3, 0.9644614150504951), (3, 1, 0.5234326075239328), (4, 1, 0.6801153054865909), (5, 2, 0.4692727333504767), (6, 2, 0.3789638833889023), (7, 1, 0.8959246545415251), (8, 2, 0.12050274154676177), (9, 3, 0.28646158416544065), (10, 1, 0.6317249470009458), (11, 2, 0.9939364200764537), (12, 1, 0.5784372784932634), (13, 2, 0.14575468211319298), (14, 3, 0.5738687732171511), (15, 3, 0.558960243048863), (16, 1, 0.5302040813379523), (17, 1, 0.19557661092357226), (18, 2, 0.39539093329505337), (19, 2, 0.6468053187422665), (20, 3, 0.09840810027837954), (21, 3, 0.17690694070014212), (22, 1, 0.4669896485991111), (23, 2, 0.3919868163283817), (24, 3, 0.851113016033466), (25, 3, 0.5441239363688812), (26, 2, 0.6432284520568455), (27, 2, 0.7187869206527481), (28, 2, 0.9113925731540053), (29, 1, 0.44232415964959393), (30, 3, 0.32941953471569485), (31, 2, 0.7827193903326854), (32, 3, 0.40735406085763914), (33, 2, 0.04588863261760445), (34, 3, 0.37464697853620876), (35, 1, 0.5192806720964929), (36, 3, 0.2157807851653265), (37, 3, 0.349993491058906), (38, 3, 0.7804240450566443), (39, 3, 0.5807662753138745), (40, 2, 0.7793273961453513), (41, 2, 0.20760151026006768), (42, 2, 0.8118611986282628), (43, 2, 0.8161805342629758), (44, 3, 0.7203248335005124), (45, 2, 0.2604922587666627), (46, 1, 0.28433457366165027), (47, 1, 0.5172760269347114), (48, 1, 0.5274832332165718), (49, 1, 0.6777831562322946)]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",0,0,0,0,0,0
"[(0, 3, 0.2556510369349595), (1, 2, 0.770341063001758), (2, 1, 0.6159291523741622), (3, 2, 0.8427034170037968), (4, 1, 0.2966749115110281), (5, 1, 0.7205376579988543), (6, 1, 0.04292251476568676), (7, 2, 0.9255567204758476), (8, 3, 0.6205294669757936), (9, 2, 0.6808418757118998), (10, 1, 0.6451405577246857), (11, 2, 0.983006435769432), (12, 2, 0.43545114605755264), (13, 2, 0.9559191506696646), (14, 2, 0.21391773814181525), (15, 1, 0.06293844928435843), (16, 3, 0.9922257060129098), (17, 1, 0.5844331687792984), (18, 2, 0.12418351871639455), (19, 1, 0.05949850986412775), (20, 2, 0.5260853950640713), (21, 3, 0.7595708068488731), (22, 1, 0.4400536947159531), (23, 3, 0.06063754841498936), (24, 2, 0.10752210974657828), (25, 3, 0.5546777106412739), (26, 3, 0.040454129991463805), (27, 3, 0.8438410879344753), (28, 1, 0.9922658291104607), (29, 1, 0.6519653488249963), (30, 2, 0.7960167465023559), (31, 2, 0.26103953764868826), (32, 1, 0.14196399659700298), (33, 1, 0.04934002674910831), (34, 1, 0.8545149113217151), (35, 1, 0.430944310527662), (36, 1, 0.3881041828605071), (37, 2, 0.5084972138894066), (38, 1, 0.7356425084632771), (39, 1, 0.7771304933149492), (40, 3, 0.4587547147273445), (41, 1, 0.39527657485544365), (42, 1, 0.19543880366252375), (43, 2, 0.591884393956962), (44, 3, 0.8831913115896016), (45, 2, 0.8712034603550323), (46, 2, 0.2373722091060092), (47, 2, 0.6817329614058003), (48, 1, 0.16499183555211716), (49, 3, 0.8655026615137017)]","[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",0,0,0,0,0,0
"[(0, 1, 0.9216389081466553), (1, 3, 0.6154526840972785), (2, 3, 0.8629057024991369), (3, 3, 0.7071872087346174), (4, 2, 0.09724004745749326), (5, 1, 0.9302220261516579), (6, 1, 0.37193978209491174), (7, 2, 0.5577473511586749), (8, 2, 0.48920401689033144), (9, 1, 0.4588305281393632), (10, 1, 0.5945975883646988), (11, 3, 0.9475500271605878), (12, 2, 0.2102145304803924), (13, 1, 0.5700734071250597), (14, 3, 0.10684200504533836), (15, 3, 0.15586707421105128), (16, 3, 0.9608723778491179), (17, 2, 0.1398257356811795), (18, 1, 0.15859789964286386), (19, 1, 0.154134895980238), (20, 2, 0.5758041608634215), (21, 3, 0.7887625750964372), (22, 3, 0.1759564118497169), (23, 3, 0.23715271175185515), (24, 2, 0.9539718037617044), (25, 3, 0.36022464747962546), (26, 2, 0.060787484625345334), (27, 1, 0.0705416648471755), (28, 3, 0.46382531229727386), (29, 3, 0.29096784650295193), (30, 2, 0.08050463967541832), (31, 3, 0.42369698740671047), (32, 1, 0.6708784304661821), (33, 3, 0.08938570341311158), (34, 3, 0.18157929308440823), (35, 1, 0.03929636950940607), (36, 2, 0.5710087134768398), (37, 1, 0.07070992351117766), (38, 1, 0.3383823806902063), (39, 2, 0.12294630636705883), (40, 3, 0.560891484949365), (41, 2, 0.8953831207399132), (42, 1, 0.18874748539807118), (43, 2, 0.09262804570404504), (44, 2, 0.3661098362620633), (45, 1, 0.48164107114035337), (46, 1, 0.07717990593093749), (47, 1, 0.5648837851991189), (48, 3, 0.14178074258924644), (49, 2, 0.8386180682577963)]","[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",13,13,13,13,13,13
"[(0, 2, 0.43834064901815684), (1, 1, 0.19917106045494437), (2, 1, 0.976016925437603), (3, 1, 0.10877242302639822), (4, 1, 0.21176122043733758), (5, 2, 0.16788482541751104), (6, 2, 0.20377559277702595), (7, 1, 0.9837344238850526), (8, 3, 0.3514486887009053), (9, 2, 0.7567343543622196), (10, 3, 0.6551288718725184), (11, 2, 0.9353383565381576), (12, 1, 0.9512315778329736), (13, 2, 0.765748546872199), (14, 1, 0.8355931853182226), (15, 3, 0.5017841910691779), (16, 1, 0.21668331409596153), (17, 1, 0.6920546145243899), (18, 3, 0.05596439320539637), (19, 2, 0.48095980732073296), (20, 3, 0.6105211811877684), (21, 1, 0.841938819304189), (22, 3, 0.5180977713057535), (23, 2, 0.33527279650013164), (24, 1, 0.29515403153912856), (25, 2, 0.729771627323063), (26, 2, 0.05234509937622678), (27, 3, 0.27391260152066754), (28, 2, 0.7659880784331355), (29, 2, 0.011586572420662078), (30, 3, 0.9315554024512841), (31, 1, 0.17695068145869464), (32, 2, 0.20892701857037277), (33, 1, 0.3613450684423569), (34, 2, 0.8447616348553312), (35, 3, 0.6777303975038104), (36, 1, 0.9081343758375833), (37, 3, 0.30842075237944166), (38, 3, 0.8390340713270794), (39, 2, 0.9355225244811951), (40, 2, 0.9395813614850471), (41, 2, 0.6521057166476862), (42, 3, 0.10909094209254833), (43, 3, 0.9236531385779796), (44, 2, 0.6152724869324941), (45, 1, 0.4497417959662028), (46, 3, 0.9253549736220228), (47, 2, 0.545309746132013), (48, 1, 0.36846917317914474), (49, 3, 0.581512534052967)]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",13,13,13,13,13,13
"[(0, 1, 0.3961172561094617), (1, 1, 0.1054445914356158), (2, 3, 0.5847549593115454), (3, 1, 0.1449613152341792), (4, 2, 0.14461513036713125), (5, 2, 0.05396557628180454), (6, 1, 0.6082949156607204), (7, 3, 0.659078880317482), (8, 2, 0.614569924618757), (9, 1, 0.6007554964603373), (10, 3, 0.5653623326287508), (11, 1, 0.28247654240795983), (12, 3, 0.5050928564227697), (13, 3, 0.8011877598369718), (14, 3, 0.33974604994799384), (15, 3, 0.22200923006650342), (16, 1, 0.3609618696057596), (17, 3, 0.3460409141436346), (18, 2, 0.6588605479805258), (19, 2, 0.35093887230621235), (20, 2, 0.6122259845129099), (21, 3, 0.04131207115971758), (22, 2, 0.3360791042624742), (23, 1, 0.04704727102461059), (24, 1, 0.730950534280214), (25, 2, 0.577374795792707), (26, 3, 0.36968346580450817), (27, 1, 0.6613110465665213), (28, 2, 0.08281475785045855), (29, 2, 0.8686737640793392), (30, 2, 0.9323038520465192), (31, 1, 0.9046149127422835), (32, 3, 0.2893542408057783), (33, 2, 0.5804738967842451), (34, 1, 0.02608060613416696), (35, 1, 0.24995567807921115), (36, 2, 0.8449820219717993), (37, 2, 0.4952043799112008), (38, 2, 0.15414193650395358), (39, 3, 0.2491367102693547), (40, 3, 0.46433452579704393), (41, 3, 0.784614418587799), (42, 2, 0.5204855928023346), (43, 2, 0.5993627598581222), (44, 1, 0.5239590828079292), (45, 3, 0.047879743718019285), (46, 3, 0.2309339509608156), (47, 3, 0.631473717801351), (48, 3, 0.4963236984044802), (49, 3, 0.755452062677117)]","[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]",0,0,0,0,0,0
"[(0, 2, 0.2948849501740425), (1, 2, 0.19165346550651285), (2, 3, 0.05275451646231688), (3, 2, 0.8908675974975779), (4, 2, 0.6589880395909984), (5, 2, 0.16334947361986873), (6, 1, 0.04692255625170039), (7, 2, 0.025642618630782654), (8, 1, 0.8746851710678417), (9, 1, 0.2136539675765451), (10, 1, 0.8007040960285591), (11, 3, 0.9291282672278957), (12, 2, 0.9482786519601234), (13, 3, 0.8534653589563936), (14, 3, 0.18067136008566476), (15, 3, 0.6463645193408976), (16, 2, 0.6573831362553944), (17, 3, 0.1633082724202911), (18, 2, 0.4260830698974801), (19, 3, 0.9343706096127414), (20, 3, 0.13751795463258754), (21, 1, 0.4220533441967509), (22, 1, 0.8007235186394467), (23, 1, 0.7990471332170724), (24, 1, 0.4857193523482788), (25, 3, 0.8735398355526688), (26, 1, 0.12279674010526798), (27, 2, 0.9725887094049865), (28, 1, 0.9011859046041433), (29, 1, 0.7462088618824106), (30, 2, 0.7361340202940627), (31, 1, 0.814820793403459), (32, 2, 0.7991726807602917), (33, 1, 0.4487553568915621), (34, 1, 0.275631764470159), (35, 1, 0.49039617018779), (36, 3, 0.3681901182595021), (37, 1, 0.4038904897574005), (38, 3, 0.3034236674505906), (39, 3, 0.3172382672750981), (40, 1, 0.7284288339092158), (41, 3, 0.367884656078599), (42, 3, 0.04281679950072581), (43, 1, 0.35514616748284755), (44, 2, 0.6225816301060683), (45, 2, 0.7078277074368587), (46, 1, 0.3067271812913607), (47, 1, 0.6797344714530879), (48, 1, 0.0014733245414255691), (49, 2, 0.3051222088958774)]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0
"[(0, 1, 0.516918731573375), (1, 1, 0.8035227326150862), (2, 1, 0.8397271930548078), (3, 3, 0.2191927098402191), (4, 2, 0.24954199292081913), (5, 2, 0.3452564978729866), (6, 3, 0.23963677263483119), (7, 2, 0.6500233694087203), (8, 3, 0.24871657262862557), (9, 1, 0.9753112049963691), (10, 3, 0.1770185668914206), (11, 1, 0.466263060549461), (12, 1, 0.5800504129458752), (13, 1, 0.19486486462345476), (14, 1, 0.7951362610569744), (15, 1, 0.9132097619036772), (16, 1, 0.5393557111958395), (17, 1, 0.6692694162948922), (18, 1, 0.8059038261901931), (19, 2, 0.04794227363274439), (20, 3, 0.043569627952574574), (21, 3, 0.13873231460952695), (22, 1, 0.9138956477890197), (23, 3, 0.3359687252151665), (24, 1, 0.13348672483715063), (25, 2, 0.20216970183235328), (26, 3, 0.9112096179631247), (27, 1, 0.5159964514957478), (28, 3, 0.4809260545445343), (29, 3, 0.2097049105076486), (30, 3, 0.5807581385317243), (31, 1, 0.036715993826064386), (32, 3, 0.6150121056446111), (33, 1, 0.1049435051806289), (34, 2, 0.8496438534747919), (35, 2, 0.17413868330752313), (36, 2, 0.45515954070554754), (37, 2, 0.1293798340021418), (38, 1, 0.02391573780451639), (39, 2, 0.33266798893461846), (40, 3, 0.11102543435419787), (41, 1, 0.21045810584924363), (42, 1, 0.09545677873503422), (43, 2, 0.15911895492633998), (44, 2, 0.14154112620653791), (45, 1, 0.7682265029823231), (46, 2, 0.8149567315390435), (47, 1, 0.48712510423553734), (48, 3, 0.15134111741864364), (49, 3, 0.5748679672537539)]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",0,0,0,0,0,0
"[(0, 2, 0.16807777873129837), (1, 3, 0.9420033438532681), (2, 3, 0.08181771722634712), (3, 1, 0.15296538051857544), (4, 1, 0.8786275998511519), (5, 2, 0.40495199972094886), (6, 1, 0.7359711629591141), (7, 2, 0.8365663210019824), (8, 2, 0.36378668108258616), (9, 2, 0.040483552184656935), (10, 2, 0.5778933532120599), (11, 3, 0.3092724874018581), (12, 2, 0.882820444245503), (13, 3, 0.1855192858260365), (14, 3, 0.7822903447727497), (15, 2, 0.6971123683961536), (16, 3, 0.46418759424478084), (17, 3, 0.9127261368231261), (18, 1, 0.9981448064663093), (19, 3, 0.9504453121239644), (20, 2, 0.643692896611585), (21, 1, 0.9157458335831499), (22, 2, 0.6360880088078661), (23, 3, 0.0430121836067916), (24, 2, 0.5933795701378647), (25, 3, 0.4655698979980316), (26, 3, 0.5030175414321474), (27, 1, 0.4160011593279386), (28, 3, 0.675669108629739), (29, 1, 0.2789472849430277), (30, 3, 0.04647763738668487), (31, 3, 0.018680143361636592), (32, 1, 0.6129068985959186), (33, 3, 0.2956491772244222), (34, 2, 0.11213877537234396), (35, 1, 0.02913489188920937), (36, 2, 0.12405414265587633), (37, 3, 0.7172033028071155), (38, 2, 0.00304277017215826), (39, 1, 0.38291759062844344), (40, 2, 0.00953265130732528), (41, 2, 0.5370456720923843), (42, 1, 0.3537648693630626), (43, 3, 0.05562318233831154), (44, 1, 0.4096768052715243), (45, 2, 0.508132688824906), (46, 3, 0.8862668386120192), (47, 2, 0.7042981288113148), (48, 2, 0.06849083798012445), (49, 1, 0.3329693361662809)]","[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",13,13,13,13,13,13
"[(0, 3, 0.4262311548217148), (1, 1, 0.39537152520464725), (2, 3, 0.591475148045571), (3, 3, 0.5945268310108803), (4, 2, 0.11443012037747435), (5, 2, 0.6207087248058607), (6, 1, 0.5761205865888595), (7, 1, 0.20320264306588198), (8, 2, 0.2367254393811331), (9, 3, 0.6966700753286377), (10, 3, 0.7922314946253453), (11, 3, 0.5253023610183807), (12, 2, 0.4489780454663287), (13, 1, 0.11989679549985344), (14, 1, 0.7437086918107626), (15, 2, 0.726169526340775), (16, 1, 0.5280096542151212), (17, 3, 0.513480010503052), (18, 1, 0.46262264268351283), (19, 3, 0.8066963064301652), (20, 1, 0.8412730900000677), (21, 3, 0.2824492895486631), (22, 3, 0.5348850821293603), (23, 1, 0.518117656029879), (24, 1, 0.11124580260665295), (25, 2, 0.21521140463477217), (26, 2, 0.6715173523235511), (27, 1, 0.6173345788232071), (28, 2, 0.779046631288306), (29, 1, 0.29643766276638295), (30, 2, 0.4273843038033457), (31, 2, 0.26924937631011847), (32, 2, 0.32929980336057263), (33, 2, 0.5713302026551571), (34, 1, 0.11180735418100218), (35, 1, 0.8655236097633481), (36, 3, 0.7843747854649278), (37, 2, 0.4612221466316071), (38, 3, 0.24593863828994578), (39, 3, 0.7092348400999116), (40, 1, 0.4798585802601435), (41, 1, 0.9344527805616811), (42, 1, 0.23251291169328525), (43, 2, 0.3252406295003819), (44, 2, 0.5253185686077442), (45, 2, 0.3773688400459595), (46, 3, 0.11418092452287554), (47, 2, 0.48769624750721263), (48, 2, 0.1244461957284917), (49, 2, 0.9705314783481501)]","[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,0,0,0,0,0
"[(0, 3, 0.0661691443884902), (1, 3, 0.3690114195363712), (2, 1, 0.7494065146393606), (3, 3, 0.4119272623388184), (4, 3, 0.22932301292531032), (5, 2, 0.7039638067709584), (6, 2, 0.6324467735408561), (7, 3, 0.4572211401200913), (8, 2, 0.9032297073521587), (9, 1, 0.3544014399077666), (10, 3, 0.8724217437345988), (11, 1, 0.4186161169594629), (12, 3, 0.7607049255952566), (13, 1, 0.5663985091441981), (14, 2, 0.7697308211297239), (15, 3, 0.11361995633259847), (16, 1, 0.8476484440855319), (17, 2, 0.31773748573265004), (18, 3, 0.2747495320453266), (19, 1, 0.4043674337595726), (20, 1, 0.9247834063865863), (21, 1, 0.7443789680965083), (22, 1, 0.7460098819123632), (23, 2, 0.5462821157273959), (24, 2, 0.4590498159901002), (25, 1, 0.6106120306862931), (26, 3, 0.16549032401883168), (27, 2, 0.580825988861198), (28, 1, 0.1805036431017839), (29, 3, 0.02656928144656312), (30, 1, 0.8381239553565634), (31, 3, 0.41576851892959765), (32, 3, 0.057367529169312315), (33, 3, 0.3686800671537094), (34, 3, 0.1234470224960379), (35, 1, 0.06166176746035068), (36, 1, 0.034881963408080585), (37, 2, 0.8464984673616051), (38, 1, 0.965108819769244), (39, 1, 0.4187924278706412), (40, 3, 0.34861318522268747), (41, 2, 0.1277240409998508), (42, 1, 0.5412274426312957), (43, 2, 0.05366916893749063), (44, 3, 0.6333201275849837), (45, 3, 0.08530561348527943), (46, 2, 0.8505433520937578), (47, 2, 0.1246295868969638), (48, 1, 0.6406058028241307), (49, 2, 0.4269710967449617)]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",10,10,10,10,10,10
"[(0, 3, 0.19293654789352932), (1, 3, 0.6210625617211896), (2, 2, 0.8628392993060318), (3, 3, 0.7124036249377718), (4, 2, 0.26079883450087626), (5, 3, 0.6511472314183324), (6, 2, 0.05586083472680048), (7, 1, 0.5607978800952811), (8, 3, 0.062242620645916236), (9, 3, 0.7824661921017239), (10, 2, 0.03372753405410023), (11, 2, 0.8674491781234223), (12, 3, 0.24984524462455193), (13, 3, 0.8055578328831345), (14, 2, 0.13195264024531617), (15, 3, 0.48247081151244753), (16, 1, 0.059181343590149926), (17, 2, 0.9642537272795298), (18, 2, 0.6369384258659586), (19, 1, 0.5021100115110415), (20, 2, 0.6579982074805397), (21, 2, 0.3591742791416169), (22, 3, 0.7273679659326483), (23, 1, 0.08597178762515179), (24, 1, 0.9402210708877169), (25, 1, 0.3689914748631282), (26, 1, 0.621688422993297), (27, 3, 0.9709409260412826), (28, 3, 0.21689581362038546), (29, 3, 0.4621351075680389), (30, 3, 0.8538667480754358), (31, 1, 0.5622571742685059), (32, 1, 0.9766732518185576), (33, 2, 0.26470776950873154), (34, 1, 0.9586913793368911), (35, 3, 0.7991331282450616), (36, 2, 0.812922772311775), (37, 1, 0.7235434823463551), (38, 2, 0.22854948167768385), (39, 2, 0.029545691232309435), (40, 3, 0.44099630138872037), (41, 2, 0.5821025065704757), (42, 1, 0.3714804595636064), (43, 3, 0.36278262768660574), (44, 2, 0.49637305488604966), (45, 1, 0.6906262824148608), (46, 2, 0.19780737742192012), (47, 3, 0.7630425196332113), (48, 3, 0.08628983949024327), (49, 2, 0.3271594508831118)]","[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",12,12,12,12,12,12
