agents,clearanceStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 1, 0.3833487802363402), (1, 3, 0.23154276385502603), (2, 1, 0.8631159865937647), (3, 3, 0.36010806267838136), (4, 2, 0.7471216250246882), (5, 2, 0.9248342411684913), (6, 3, 0.5641846516079331), (7, 2, 0.641508005878491), (8, 3, 0.12076142477999241), (9, 1, 0.43690708631567565), (10, 2, 0.94014027472939), (11, 3, 0.5920833022585801), (12, 1, 0.4682223968041195), (13, 3, 0.07494517898490072), (14, 2, 0.05911948659463451), (15, 1, 0.040966866216610276), (16, 3, 0.9629783653161272), (17, 1, 0.27432337563080844), (18, 3, 0.9097265184012452), (19, 3, 0.10375770297309928), (20, 3, 0.7577551607700745), (21, 2, 0.799144092059485), (22, 3, 0.45246518500096244), (23, 2, 0.2916666237783311), (24, 3, 0.14022430169973765), (25, 2, 0.4266937548270897), (26, 2, 0.7572221842161345), (27, 1, 0.8854310015717605), (28, 2, 0.6592480656231134), (29, 3, 0.3536407035300986), (30, 2, 0.6992458031745729), (31, 3, 0.9460622537975134), (32, 2, 0.6750951086213456), (33, 2, 0.21760358485154863), (34, 3, 0.535529644986655), (35, 3, 0.6468569932596671), (36, 3, 0.1704540945456482), (37, 2, 0.715282559619977), (38, 2, 0.3006067001111399), (39, 2, 0.7059331148241437), (40, 3, 0.6269603332856551), (41, 3, 0.6717964779769462), (42, 2, 0.4621659050341784), (43, 2, 0.11084254516346759), (44, 1, 0.023558136333058144), (45, 2, 0.029686386979329682), (46, 3, 0.5998196899776611), (47, 2, 0.2695091391555142), (48, 3, 0.2908109491591476), (49, 1, 0.5528476641151486)]","[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0]",22,18,14,13,19,22
"[(0, 3, 0.15749258226996188), (1, 2, 0.5437631528263008), (2, 1, 0.0471545683671466), (3, 2, 0.8538792445826883), (4, 2, 0.5497609840534278), (5, 3, 0.47634547657211757), (6, 2, 0.8740030733862175), (7, 1, 0.518177788060553), (8, 1, 0.48401834495236873), (9, 1, 0.9191829510856878), (10, 1, 0.9405789973491917), (11, 1, 0.13949195012182913), (12, 3, 0.16200621385285918), (13, 2, 0.8748908977516119), (14, 1, 0.8567764441632872), (15, 2, 0.41083813032518923), (16, 2, 0.31207921880439726), (17, 2, 0.7477854866450203), (18, 1, 0.6619441013858977), (19, 1, 0.6791315057742998), (20, 1, 0.3128720821490948), (21, 2, 0.9845417871991505), (22, 2, 0.10899413075817088), (23, 1, 0.26028559264522677), (24, 1, 0.3638355167646582), (25, 1, 0.024566418194705286), (26, 2, 0.19696073777033984), (27, 2, 0.10770508997484085), (28, 1, 0.46503983578964836), (29, 3, 0.5570101536813479), (30, 3, 0.10196611145246093), (31, 3, 0.23657472911460475), (32, 3, 0.46238270730663844), (33, 3, 0.8420291699350425), (34, 1, 0.8530290745088871), (35, 3, 0.6295959602962218), (36, 1, 0.2663098492321345), (37, 1, 0.41484037058432377), (38, 2, 0.8882417036056994), (39, 3, 0.873765169976089), (40, 3, 0.822855074268113), (41, 3, 0.03601381795727021), (42, 3, 0.24207525655418938), (43, 1, 0.90094392585812), (44, 2, 0.7041679086183139), (45, 3, 0.6835644742993805), (46, 1, 0.4637497342120557), (47, 3, 0.7314157491080698), (48, 1, 0.8000948570969514), (49, 3, 0.10977016207147261)]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0]",20,18,13,11,18,21
"[(0, 2, 0.7387990700014402), (1, 1, 0.6064983923092571), (2, 3, 0.04001719697954076), (3, 1, 0.8093166644847736), (4, 3, 0.6260693267208403), (5, 2, 0.015612937724280851), (6, 1, 0.6104661128077158), (7, 2, 0.63727408960393), (8, 2, 0.9368651594510067), (9, 3, 0.08728446496181963), (10, 2, 0.7822515694831389), (11, 2, 0.026612586775309865), (12, 2, 0.728773405963818), (13, 3, 0.9987459677066683), (14, 3, 0.8050383302279145), (15, 2, 0.17468643060268219), (16, 1, 0.6650400356326368), (17, 1, 0.9276931823555108), (18, 2, 0.23214835307008108), (19, 2, 0.2941519006440787), (20, 1, 0.8156392911106195), (21, 1, 0.6317776699787605), (22, 2, 0.6025623128322068), (23, 3, 0.19009307079504756), (24, 3, 0.6869105908707569), (25, 3, 0.38949681741330544), (26, 2, 0.9265153249197514), (27, 2, 0.4590956378862098), (28, 2, 0.8078962700889344), (29, 3, 0.3781771545077648), (30, 3, 0.21133822183002227), (31, 3, 0.4209009154504957), (32, 3, 6.102992361212145e-05), (33, 1, 0.547026049005782), (34, 2, 0.11177531629249993), (35, 1, 0.3484219587900381), (36, 2, 0.2999331787488222), (37, 3, 0.9038379627741497), (38, 1, 0.9460980160220718), (39, 2, 0.5241936521344965), (40, 1, 0.7898862362201764), (41, 3, 0.09270982546988915), (42, 1, 0.19210302143950453), (43, 1, 0.5508290315331239), (44, 2, 0.4326390619183236), (45, 1, 0.2747086229567358), (46, 3, 0.22489971150510568), (47, 3, 0.6886536051310734), (48, 1, 0.998012892135659), (49, 3, 0.5419005327554984)]","[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",20,10,18,20,19,20
"[(0, 1, 0.017554301971460573), (1, 2, 0.20566800361531978), (2, 1, 0.621613956617191), (3, 1, 0.9748698741759978), (4, 3, 0.7874528761986338), (5, 1, 0.5236611186403566), (6, 3, 0.02474384731665691), (7, 2, 0.4965002457407721), (8, 2, 0.45098699919794405), (9, 2, 0.013188363579658469), (10, 3, 0.38868025449448673), (11, 3, 0.12711312436302302), (12, 2, 0.3314820723900307), (13, 1, 0.3126620065812904), (14, 1, 0.18071876508092233), (15, 2, 0.6825676514903797), (16, 3, 0.5168495081262107), (17, 1, 0.14824247728126694), (18, 2, 0.8595199122803171), (19, 2, 0.6216847175958627), (20, 2, 0.523717483307538), (21, 3, 0.5560828310511903), (22, 1, 0.43084832228622305), (23, 1, 0.6363500640737058), (24, 2, 0.9542596607903081), (25, 1, 0.22402326463612776), (26, 2, 0.575101607561488), (27, 2, 0.15287229072098307), (28, 1, 0.22145577457171806), (29, 3, 0.6243344078439107), (30, 2, 0.5411364209776287), (31, 2, 0.7673485527081282), (32, 2, 0.4687572432451489), (33, 2, 0.30294433516390595), (34, 3, 0.7822192436185114), (35, 2, 0.32127958798377254), (36, 2, 0.13997504704070018), (37, 3, 0.16395258819902803), (38, 2, 0.04560739295966776), (39, 2, 0.940037521292988), (40, 3, 0.3420187737641055), (41, 1, 0.1982441116313879), (42, 2, 0.9175034077338036), (43, 2, 0.6290997641863112), (44, 3, 0.7406444601561758), (45, 2, 0.5285872280520324), (46, 2, 0.8900809435296848), (47, 3, 0.9966765664825472), (48, 1, 0.1896680031392558), (49, 2, 0.8472658955166461)]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1]",15,22,16,11,11,14
"[(0, 3, 0.9852204834359384), (1, 2, 0.20121240846831434), (2, 1, 0.657401516323368), (3, 1, 0.8534682959308247), (4, 1, 0.48561467625650656), (5, 2, 0.4385509387812938), (6, 1, 0.13797756163151298), (7, 2, 0.6434218015067716), (8, 3, 0.018298980127698483), (9, 1, 0.3788632189793881), (10, 1, 0.18567097968422774), (11, 2, 0.7654191622177906), (12, 1, 0.3497318399146646), (13, 2, 0.7358603722467332), (14, 3, 0.4500073120782754), (15, 3, 0.7907642371720596), (16, 3, 0.8944104780174116), (17, 2, 0.12735346517672075), (18, 1, 0.7693680062226217), (19, 1, 0.7748592686274114), (20, 1, 0.8003087557450548), (21, 3, 0.7000052446753446), (22, 2, 0.07315333750285435), (23, 3, 0.5195778450380795), (24, 3, 0.36546188804490054), (25, 2, 0.2902999892689614), (26, 2, 0.9464059381638154), (27, 2, 0.70538300901871), (28, 3, 0.5331121350598519), (29, 3, 0.4572111453829101), (30, 2, 0.5043538484075069), (31, 1, 0.3101546739182144), (32, 1, 0.5276560090841597), (33, 2, 0.11591868576122899), (34, 3, 0.3717545874082522), (35, 3, 0.7467788378064352), (36, 2, 0.17913953440935526), (37, 1, 0.7696941556823982), (38, 2, 0.28780450964854587), (39, 1, 0.8981583861397615), (40, 3, 0.478292878068582), (41, 3, 0.4854795591023794), (42, 1, 0.5738436243235431), (43, 2, 0.19560499163089518), (44, 3, 0.7765765913876185), (45, 1, 0.8588835902215917), (46, 1, 0.4779858239427678), (47, 2, 0.168270671243956), (48, 3, 0.41536556093544375), (49, 3, 0.2758474811323327)]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",14,16,20,13,14,13
"[(0, 1, 0.6481241754447736), (1, 1, 0.47265655226313574), (2, 1, 0.45496204800519746), (3, 2, 0.6093212435098216), (4, 3, 0.9254420350571515), (5, 2, 0.8556279845277046), (6, 1, 0.939622729427626), (7, 2, 0.2320954950897287), (8, 3, 0.5299473651157457), (9, 1, 0.27238140557660806), (10, 2, 0.16093533635074797), (11, 2, 0.25595800262988244), (12, 3, 0.8875986948434481), (13, 2, 0.900073649757461), (14, 1, 0.9322361280239836), (15, 1, 0.33967829916517644), (16, 2, 0.03329314172979447), (17, 1, 0.6206518309026496), (18, 1, 0.9286501643830355), (19, 2, 0.8827194935523611), (20, 3, 0.08814949034025965), (21, 2, 0.4574953299912109), (22, 2, 0.099035982645712), (23, 1, 0.1848549186116596), (24, 3, 0.9229074870294017), (25, 1, 0.9400176218370093), (26, 2, 0.502819239110297), (27, 1, 0.6740258706507722), (28, 1, 0.6232256902147699), (29, 3, 0.8182384147693729), (30, 3, 0.16660248347401696), (31, 2, 0.6336589098498178), (32, 2, 0.983298571864662), (33, 2, 0.5676293064917488), (34, 2, 0.8394303414140958), (35, 1, 0.7458517361559769), (36, 3, 0.7998886308810337), (37, 3, 0.8625169024082665), (38, 1, 0.6552308921642488), (39, 1, 0.7016373401009744), (40, 2, 0.4147777262476192), (41, 2, 0.007694387014044901), (42, 1, 0.8078587932728735), (43, 1, 0.6074680654916066), (44, 2, 0.010063377305588594), (45, 1, 0.7533080002844782), (46, 2, 0.5779525776326553), (47, 3, 0.14070633158593004), (48, 2, 0.5620828723017411), (49, 2, 0.7436383674748428)]","[0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",15,20,17,21,15,21
"[(0, 2, 0.850289107846344), (1, 1, 0.2941607759256183), (2, 1, 0.7389249339412847), (3, 1, 0.24777654902534663), (4, 2, 0.9467022556974807), (5, 1, 0.7930318921718765), (6, 2, 0.2890199728528564), (7, 2, 0.10855677379867212), (8, 2, 0.2816744196832869), (9, 2, 0.9791100022607029), (10, 1, 0.988359575021869), (11, 1, 0.5393251731062038), (12, 1, 0.26922567784279117), (13, 1, 0.3627491847016968), (14, 2, 0.06128749426176339), (15, 3, 0.7788342053985076), (16, 3, 0.9782101297800553), (17, 3, 0.06526563917582684), (18, 3, 0.48763577741054687), (19, 3, 0.005846725570844091), (20, 3, 0.1871240528394822), (21, 1, 0.970300093111117), (22, 1, 0.404776348688058), (23, 3, 0.44798172486071697), (24, 1, 0.1434637215605512), (25, 1, 0.0518490645352806), (26, 3, 0.3952612799499917), (27, 2, 0.31612254420174646), (28, 2, 0.43900253061241135), (29, 3, 0.6780815427241011), (30, 1, 0.7089045175026049), (31, 2, 0.2931249099843095), (32, 3, 0.7373181709599268), (33, 1, 0.5069367714477813), (34, 2, 0.9437206761570534), (35, 1, 0.3597486486393292), (36, 1, 0.9556862300997703), (37, 3, 0.5908075440378779), (38, 1, 0.49795779613545166), (39, 3, 0.752503635472021), (40, 3, 0.24462112345512332), (41, 3, 0.022712331441598343), (42, 3, 0.34405483433020956), (43, 3, 0.08129061868243104), (44, 2, 0.6472163867222209), (45, 1, 0.4646650113832742), (46, 1, 0.3529896626915455), (47, 1, 0.14492862532137651), (48, 2, 0.07448605249446316), (49, 1, 0.3694765693093345)]","[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",20,11,15,15,12,19
"[(0, 2, 0.792068636950792), (1, 1, 0.5492899570712173), (2, 1, 0.19144678511329294), (3, 3, 0.4654730400944168), (4, 3, 0.6720032781249976), (5, 1, 0.30791626393966065), (6, 2, 0.4556415207701282), (7, 1, 0.4925589439660666), (8, 1, 0.1854728751618635), (9, 3, 0.7503295622491699), (10, 3, 0.3415781455880137), (11, 1, 0.6772885696865958), (12, 3, 0.8397836383836638), (13, 2, 0.2814368487950042), (14, 2, 0.3366947791474394), (15, 1, 0.29799901783896976), (16, 3, 0.6868416544195263), (17, 2, 0.9511103283579061), (18, 2, 0.262227911091372), (19, 1, 0.0792044111699508), (20, 2, 0.718111571211454), (21, 2, 0.3712658399401856), (22, 2, 0.06836682626873314), (23, 1, 0.06295665688706864), (24, 3, 0.42829341405315224), (25, 2, 0.5507392795298828), (26, 3, 0.5526434613503528), (27, 2, 0.06723076682001994), (28, 1, 0.41547694228657417), (29, 3, 0.719251674331598), (30, 2, 0.9321650827014681), (31, 3, 0.4295619091418007), (32, 3, 0.6700319842718996), (33, 1, 0.8890239727602695), (34, 1, 0.17807812725747696), (35, 1, 0.9581344091316869), (36, 1, 0.015545649905181258), (37, 2, 0.27592880083753824), (38, 1, 0.8093252390581752), (39, 2, 0.5559452162216996), (40, 3, 0.7290263254157201), (41, 3, 0.2976557347272051), (42, 3, 0.16490728495609164), (43, 2, 0.7993037221681354), (44, 3, 0.5545992776419977), (45, 2, 0.2020791141490056), (46, 3, 0.30070423793166134), (47, 3, 0.4041103258569595), (48, 3, 0.16600337905667484), (49, 1, 0.23719663540120073)]","[0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",14,12,7,10,16,14
"[(0, 1, 0.9917243493198703), (1, 2, 0.8196570509774589), (2, 1, 0.47527499829338493), (3, 3, 0.9513294587778248), (4, 1, 0.5287959132676494), (5, 2, 0.2933403574867961), (6, 3, 0.8956707293973417), (7, 2, 0.28608546176292327), (8, 2, 0.1380709165496613), (9, 3, 0.9722148019483041), (10, 3, 0.2214013474025267), (11, 1, 0.73795201559897), (12, 2, 0.6380779220199708), (13, 3, 0.37063780399275326), (14, 3, 0.5632253912809405), (15, 1, 0.5738727713761663), (16, 3, 0.005030611973709909), (17, 2, 0.7227029132677316), (18, 2, 0.16889097168683598), (19, 1, 0.8778796562469978), (20, 2, 0.43911873725163986), (21, 1, 0.4671904003410252), (22, 2, 0.1715398113049592), (23, 1, 0.15718552726812318), (24, 3, 0.6338692844245593), (25, 3, 0.7467280766887001), (26, 2, 0.5872916037984798), (27, 1, 0.9258137106428485), (28, 1, 0.3681466733741837), (29, 2, 0.11698840871981975), (30, 1, 0.7640401498408752), (31, 3, 0.5089340008857302), (32, 1, 0.18163447100319152), (33, 2, 0.1525994376104729), (34, 2, 0.24956128110015385), (35, 3, 0.2721364341807211), (36, 1, 0.7816467931991951), (37, 1, 0.5197830443007585), (38, 1, 0.054416166632809015), (39, 3, 0.891877450116732), (40, 2, 0.6339005274094645), (41, 2, 0.544291454330161), (42, 3, 0.5489237568585192), (43, 1, 0.584639979971441), (44, 2, 0.2660315406769007), (45, 1, 0.9586983661176518), (46, 1, 0.9301563877819798), (47, 1, 0.6548111499866983), (48, 1, 0.7320785455552539), (49, 2, 0.9305110738491511)]","[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",21,19,22,22,12,20
"[(0, 2, 0.6255899293251279), (1, 3, 0.7436903414546733), (2, 1, 0.7391344772195186), (3, 1, 0.938781508996003), (4, 1, 0.5885693703525303), (5, 1, 0.9362664233291162), (6, 3, 0.5105043214456513), (7, 3, 0.3893562958365431), (8, 2, 0.6405102775666272), (9, 1, 0.7751686337922684), (10, 3, 0.0991350422065419), (11, 1, 0.15493122282670202), (12, 1, 0.5432337380059422), (13, 2, 0.5093916567550165), (14, 3, 0.518108602244955), (15, 2, 0.6288434999919721), (16, 3, 0.4616313551973267), (17, 2, 0.2365377858944463), (18, 3, 0.1878859936724656), (19, 2, 0.9802821237128628), (20, 2, 0.6199727620371294), (21, 3, 0.6497744574025283), (22, 3, 0.7988088246566583), (23, 3, 0.5059715486581134), (24, 2, 0.2347908978276596), (25, 1, 0.8132663041081807), (26, 2, 0.5032424142375675), (27, 3, 0.8555853420296651), (28, 2, 0.6105042363330182), (29, 2, 0.8473074317744141), (30, 3, 0.4031515820079694), (31, 2, 0.3765635903856219), (32, 1, 0.42956192424772177), (33, 2, 0.5305499496335195), (34, 3, 0.1551445764614643), (35, 1, 0.4935782826637788), (36, 2, 0.39817083343601045), (37, 3, 0.5801022434340777), (38, 2, 0.842927988548371), (39, 2, 0.9683351842465582), (40, 1, 0.5350329954452179), (41, 3, 0.02847878081335331), (42, 2, 0.5720038701713892), (43, 3, 0.4020294139057672), (44, 3, 0.6111870541089767), (45, 2, 0.06610830049103567), (46, 3, 0.6383291297869992), (47, 3, 0.4232788096291761), (48, 1, 0.2697281548223014), (49, 3, 0.15789146724652658)]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",15,18,12,13,18,7
"[(0, 1, 0.31344912920548407), (1, 1, 0.6834488630488224), (2, 1, 0.7130873459136328), (3, 3, 0.9157164355184642), (4, 2, 0.637378749528674), (5, 3, 0.8941972719765893), (6, 2, 0.5022903876633636), (7, 1, 0.5205609070898913), (8, 3, 0.9012082422843917), (9, 1, 0.054705480086121305), (10, 3, 0.6333792726316886), (11, 1, 0.1767514594961589), (12, 2, 0.7690365572599313), (13, 3, 0.27605853280658976), (14, 1, 0.17273743854517176), (15, 2, 0.34828947810394384), (16, 2, 0.04698825756445779), (17, 2, 0.829756760388029), (18, 3, 0.8509093975547412), (19, 1, 0.7479818722435977), (20, 3, 0.2713286114946033), (21, 2, 0.4435238896178192), (22, 1, 0.3124288609585897), (23, 3, 0.09417524696737001), (24, 1, 0.9182543740210708), (25, 2, 0.36630912854344977), (26, 2, 0.79645422728848), (27, 3, 0.2097570513011392), (28, 3, 0.30055649797251427), (29, 3, 0.04656717377621289), (30, 2, 0.1258755760718595), (31, 1, 0.3379982903763097), (32, 1, 0.10085872737759649), (33, 2, 0.26178621245550426), (34, 2, 0.8709583336196962), (35, 2, 0.3645005733841107), (36, 2, 0.7337447948322897), (37, 2, 0.5121420387997521), (38, 3, 0.5468722942927721), (39, 3, 0.907612993246321), (40, 2, 0.045598802982697806), (41, 3, 0.4096646535548173), (42, 3, 0.4727933989442854), (43, 3, 0.29792853159394306), (44, 1, 0.10557613973065716), (45, 2, 0.6867171742497823), (46, 2, 0.6979090883294632), (47, 2, 0.9395251753207943), (48, 2, 0.7121612853326439), (49, 1, 0.11911927680450696)]","[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",29,12,16,20,19,29
"[(0, 2, 0.8570496357867424), (1, 3, 0.2181637041847837), (2, 1, 0.7172633019768627), (3, 1, 0.9860086321994923), (4, 2, 0.45130409796574944), (5, 1, 0.01952324788902804), (6, 3, 0.15414665774559688), (7, 3, 0.04522799339136896), (8, 3, 0.33556044385986517), (9, 3, 0.2680245603123913), (10, 2, 0.13679543873919164), (11, 2, 0.29325950333966), (12, 2, 0.7701658267567598), (13, 1, 0.6716625407298985), (14, 2, 0.3514493908984573), (15, 2, 0.9524170757360202), (16, 1, 0.14240214078139501), (17, 1, 0.9680175634188503), (18, 3, 0.5887374802689503), (19, 3, 0.3810503418549308), (20, 1, 0.6280288139251806), (21, 2, 0.305565091291329), (22, 3, 0.30774626536895866), (23, 1, 0.6934171330732392), (24, 1, 0.8158371679004176), (25, 2, 0.7785032209507529), (26, 1, 0.8774755298603847), (27, 2, 0.022814055814098788), (28, 3, 0.3748573764887757), (29, 3, 0.9489814614553969), (30, 3, 0.8513113085102285), (31, 1, 0.08530691141687952), (32, 3, 0.5157854741031921), (33, 3, 0.5909361347292513), (34, 1, 0.9169799156921861), (35, 3, 0.21285217637538123), (36, 2, 0.8628671349749302), (37, 2, 0.7774687189125917), (38, 2, 0.6493171125655011), (39, 3, 0.4738901911285075), (40, 1, 0.27735388717066967), (41, 2, 0.96126325119704), (42, 2, 0.9763860252913596), (43, 1, 0.3509706691042447), (44, 1, 0.4992620124335714), (45, 2, 0.4313350182223201), (46, 2, 0.6312968938958272), (47, 1, 0.599917118798561), (48, 1, 0.7668991663124112), (49, 3, 0.20508674819737516)]","[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",19,15,6,16,19,13
"[(0, 3, 0.11365656509220878), (1, 2, 0.5078942858665525), (2, 1, 0.09756900678372671), (3, 3, 0.1988485979080733), (4, 2, 0.5612325086428889), (5, 3, 0.24565350207324133), (6, 1, 0.350403161471449), (7, 2, 0.06095680875251008), (8, 2, 0.013869392979517836), (9, 3, 0.5871959037306189), (10, 2, 0.5097143527151501), (11, 2, 0.21949099081667423), (12, 3, 0.05766809692092334), (13, 2, 0.26000422623113917), (14, 1, 0.8109618449772967), (15, 1, 0.15387767073944103), (16, 3, 0.8435747583256341), (17, 2, 0.8214523542585108), (18, 2, 0.40427653243151074), (19, 1, 0.770181092673595), (20, 3, 0.831961821942616), (21, 2, 0.6950985382734279), (22, 3, 0.9206455899932537), (23, 3, 0.6714863503465655), (24, 3, 0.6177247074824193), (25, 2, 0.2017683513585573), (26, 1, 0.8720686344275994), (27, 2, 0.03304555497718331), (28, 2, 0.5633984366906004), (29, 1, 0.39387971545123235), (30, 3, 0.18765334735821093), (31, 3, 0.2838462740590799), (32, 1, 0.5541702277197726), (33, 1, 0.5885042683096074), (34, 3, 0.7536376672262268), (35, 2, 0.7327452905387207), (36, 3, 0.23868716143430913), (37, 1, 0.5305933479693986), (38, 1, 0.08802902373472721), (39, 3, 0.9174323178484012), (40, 1, 0.026593294382499022), (41, 2, 0.16633158436791684), (42, 3, 0.15960967334369824), (43, 2, 0.6721125529090216), (44, 2, 0.7673349997468177), (45, 3, 0.17014586578191504), (46, 1, 0.05265869544865032), (47, 2, 0.2935754955712978), (48, 2, 0.05438170888273941), (49, 1, 0.3816642637642609)]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",28,20,11,13,15,28
"[(0, 1, 0.2850715713779538), (1, 1, 0.17508749120163758), (2, 2, 0.22478185186148836), (3, 3, 0.44393563435960837), (4, 1, 0.6942783714693996), (5, 1, 0.9313119039492394), (6, 3, 0.6983673545646795), (7, 3, 0.4548474718621396), (8, 1, 0.9205973575661458), (9, 2, 0.7543847012650524), (10, 1, 0.5270828991714034), (11, 2, 0.6252733307738527), (12, 2, 0.44845249995645386), (13, 2, 0.6112273348314383), (14, 2, 0.554805165430962), (15, 3, 0.5603439877165323), (16, 1, 0.9675673422767319), (17, 1, 0.10273968372087905), (18, 1, 0.49625060331496884), (19, 3, 0.7437763724957236), (20, 2, 0.7349196490010294), (21, 1, 0.09067129107233107), (22, 1, 0.5499445379314488), (23, 1, 0.1812413592549652), (24, 2, 0.28192781016147384), (25, 1, 0.527093230018394), (26, 2, 0.5782969938631364), (27, 1, 0.9053575851170358), (28, 1, 0.5456008011417693), (29, 3, 0.5899609009504527), (30, 2, 0.7937331659088649), (31, 2, 0.5329157770105445), (32, 3, 0.049894523066664864), (33, 3, 0.20292967117459804), (34, 2, 0.5359389909536638), (35, 3, 0.5719681927285643), (36, 1, 0.2508828991332568), (37, 3, 0.992932594703755), (38, 2, 0.48634340914989704), (39, 3, 0.9381115873384049), (40, 1, 0.15589472509121083), (41, 3, 0.07400802833916942), (42, 3, 0.22977284227526606), (43, 2, 0.7188235865489211), (44, 1, 0.8014644416297925), (45, 3, 0.05472273337322753), (46, 2, 0.4952266511936241), (47, 3, 0.8906141201786165), (48, 2, 0.42489807559389203), (49, 1, 0.5832764685730916)]","[0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",19,15,21,21,13,20
