model,G,B,N,kmax,inst,w_myopic,w_rollout,first_pool_diff,pred_gain_step1
counting,3,5,50,12,3,7.0,7.0,0,0.0
counting,3,5,50,12,4,17.0,15.0,1,0.005095
counting,3,5,50,12,5,14.0,21.0,1,0.348042
counting,3,5,50,12,6,9.0,15.0,0,0.0
counting,3,5,50,12,7,20.0,22.0,1,0.084673
counting,3,5,50,12,8,20.0,20.0,1,0.025827
counting,3,5,50,12,9,6.0,7.0,1,0.172651
counting,3,5,50,12,10,17.0,9.0,0,0.0
counting,3,5,50,12,11,8.0,14.0,1,0.131475
counting,3,5,50,12,12,28.0,23.0,1,0.137103
counting,3,5,50,12,13,29.0,29.0,1,0.202474
counting,3,5,50,12,14,30.0,31.0,1,0.009063
counting,3,5,50,12,15,7.0,9.0,1,0.096398
counting,3,5,50,12,16,23.0,22.0,1,0.230875
counting,3,5,50,12,17,16.0,22.0,1,0.08067
counting,3,5,50,12,18,21.0,23.0,0,0.0
counting,3,5,50,12,19,36.0,36.0,0,0.0
counting,3,5,50,12,20,30.0,30.0,0,0.0
counting,3,5,50,12,21,19.0,13.0,0,0.0
counting,3,5,50,12,22,14.0,20.0,0,0.0
counting,3,5,50,12,23,10.0,6.0,1,0.176069
counting,3,5,50,12,24,19.0,12.0,1,0.072174
counting,3,5,50,12,25,19.0,15.0,0,0.0
counting,3,5,50,12,26,22.0,22.0,1,0.020908
counting,3,5,50,12,27,29.0,30.0,0,0.0
counting,3,5,50,12,28,26.0,25.0,1,0.252743
counting,3,5,50,12,29,23.0,23.0,0,0.0
counting,3,5,50,12,30,21.0,21.0,0,0.0
counting,3,5,50,12,31,28.0,18.0,1,0.471102
counting,3,5,50,12,32,20.0,7.0,1,0.067935
counting,3,5,50,12,33,27.0,28.0,1,0.093018
counting,3,5,50,12,34,18.0,19.0,0,0.0
counting,3,5,50,12,35,28.0,28.0,0,0.0
counting,3,5,50,12,36,28.0,28.0,0,0.0
counting,3,5,50,12,37,29.0,29.0,1,0.138303
counting,3,5,50,12,38,27.0,27.0,1,0.373246
counting,3,5,50,12,39,25.0,23.0,1,0.034809
counting,3,5,50,12,40,16.0,16.0,0,0.0
counting,3,5,50,12,41,18.0,23.0,1,0.286546
counting,3,5,50,12,42,21.0,20.0,1,0.04828
counting,3,5,50,12,43,20.0,20.0,1,0.385391
counting,3,5,50,12,44,21.0,21.0,0,0.0
counting,3,5,50,12,45,7.0,14.0,1,0.350007
counting,3,5,50,12,46,30.0,30.0,1,0.172364
counting,3,5,50,12,47,14.0,21.0,1,0.321628
counting,3,5,50,12,48,15.0,20.0,0,0.0
counting,3,5,50,12,49,8.0,7.0,1,0.04032
counting,3,5,50,12,50,6.0,6.0,1,0.061963
counting,3,5,50,12,51,20.0,13.0,1,0.020598
counting,3,5,50,12,52,28.0,28.0,0,0.0
counting,3,5,50,12,53,24.0,24.0,0,0.0
counting,3,5,50,12,54,33.0,35.0,1,0.151077
counting,3,5,50,12,55,24.0,23.0,1,0.240589
counting,3,5,50,12,56,12.0,17.0,1,0.368169
counting,3,5,50,12,57,29.0,29.0,0,0.0
counting,3,5,50,12,58,21.0,16.0,0,0.0
counting,3,5,50,12,59,14.0,14.0,1,0.318511
counting,3,5,50,12,60,24.0,27.0,1,0.34578
counting,3,5,50,12,61,34.0,34.0,1,0.004702
counting,3,5,50,12,62,24.0,22.0,1,0.01499
counting,3,5,50,12,63,31.0,31.0,1,0.042873
counting,3,5,50,12,64,16.0,16.0,0,0.0
counting,3,5,50,12,65,8.0,5.0,1,0.23622
counting,3,5,50,12,66,26.0,22.0,1,0.035648
counting,3,5,50,12,67,20.0,21.0,1,0.052421
counting,3,5,50,12,68,32.0,33.0,1,0.061915
counting,3,5,50,12,69,13.0,13.0,1,0.042048
counting,3,5,50,12,70,24.0,25.0,1,0.027755
counting,3,5,50,12,71,28.0,28.0,1,0.000317
counting,3,5,50,12,72,29.0,29.0,0,0.0
counting,3,5,50,12,73,13.0,15.0,1,0.115991
counting,3,5,50,12,74,14.0,14.0,1,0.14668
counting,3,5,50,12,75,29.0,29.0,0,0.0
counting,3,5,50,12,76,20.0,21.0,1,0.08364
counting,3,5,50,12,77,30.0,30.0,1,0.16906
counting,3,5,50,12,78,12.0,15.0,1,0.268778
counting,3,5,50,12,79,20.0,21.0,1,0.143447
counting,3,5,50,12,80,31.0,23.0,0,0.0
counting,3,5,50,12,81,27.0,27.0,0,0.0
counting,3,5,50,12,82,21.0,21.0,1,0.336717
counting,3,5,50,12,83,12.0,7.0,1,0.204099
counting,3,5,50,12,84,27.0,27.0,0,0.0
counting,3,5,50,12,85,28.0,28.0,1,0.098515
counting,3,5,50,12,86,16.0,16.0,0,0.0
counting,3,5,50,12,87,8.0,15.0,1,0.500671
counting,3,5,50,12,88,14.0,14.0,1,0.217111
counting,3,5,50,12,89,21.0,14.0,1,0.010456
counting,3,5,50,12,90,27.0,29.0,1,0.036293
counting,3,5,50,12,91,31.0,31.0,0,0.0
counting,3,5,50,12,92,35.0,35.0,0,0.0
counting,3,5,50,12,93,17.0,17.0,1,0.401773
counting,3,5,50,12,94,29.0,29.0,1,0.366818
counting,3,5,50,12,95,16.0,19.0,1,0.290583
counting,3,5,50,12,96,23.0,22.0,0,0.0
counting,3,5,50,12,97,20.0,14.0,0,0.0
counting,3,5,50,12,98,20.0,21.0,1,0.21513
counting,3,5,50,12,99,27.0,22.0,0,0.0
counting,3,5,50,12,100,13.0,8.0,0,0.0
counting,3,5,50,12,101,18.0,13.0,1,0.098313
counting,3,5,50,12,102,25.0,26.0,1,0.048911
counting,3,5,50,12,103,35.0,37.0,0,0.0
counting,3,5,50,12,104,21.0,21.0,1,0.039298
counting,3,5,50,12,105,21.0,27.0,0,0.0
counting,3,5,50,12,106,8.0,6.0,1,0.104742
counting,3,5,50,12,107,19.0,25.0,1,0.468819
counting,3,5,50,12,108,24.0,28.0,1,0.014502
counting,3,5,50,12,109,21.0,27.0,1,0.34297
counting,3,5,50,12,110,22.0,15.0,1,0.07178
counting,3,5,50,12,111,14.0,25.0,1,0.349524
counting,3,5,50,12,112,13.0,14.0,1,0.31105
counting,3,5,50,12,113,31.0,30.0,0,0.0
counting,3,5,50,12,114,17.0,23.0,1,0.297481
counting,3,5,50,12,115,21.0,21.0,1,0.026141
counting,3,5,50,12,116,7.0,7.0,1,0.275756
counting,3,5,50,12,117,25.0,27.0,1,0.018338
counting,3,5,50,12,118,0.0,9.0,1,0.127024
counting,3,5,50,12,119,24.0,22.0,0,0.0
counting,3,5,50,12,120,38.0,39.0,1,0.004044
counting,3,5,50,12,121,25.0,25.0,1,0.125059
counting,3,5,50,12,122,16.0,10.0,1,0.2752
counting,3,5,50,12,123,26.0,21.0,1,0.398851
counting,3,5,50,12,124,20.0,20.0,0,0.0
counting,3,5,50,12,125,17.0,19.0,1,0.059793
counting,3,5,50,12,126,14.0,20.0,1,0.124784
counting,3,5,50,12,127,22.0,21.0,1,0.176178
counting,3,5,50,12,128,7.0,7.0,1,0.198997
counting,3,5,50,12,129,20.0,20.0,1,0.055562
counting,3,5,50,12,130,26.0,26.0,1,0.091653
counting,3,5,50,12,131,23.0,24.0,0,0.0
counting,3,5,50,12,132,7.0,8.0,0,0.0
counting,3,5,50,12,133,14.0,14.0,0,0.0
counting,3,5,50,12,134,9.0,15.0,1,0.08722
counting,3,5,50,12,135,24.0,29.0,0,0.0
counting,3,5,50,12,136,19.0,25.0,1,0.109589
counting,3,5,50,12,137,11.0,0.0,1,0.031913
counting,3,5,50,12,138,22.0,22.0,1,0.182835
counting,3,5,50,12,139,20.0,20.0,1,0.42119
counting,3,5,50,12,140,22.0,21.0,0,0.0
counting,3,5,50,12,141,9.0,9.0,1,0.013017
counting,3,5,50,12,142,17.0,25.0,1,0.145448
counting,3,5,50,12,143,22.0,15.0,1,0.003855
counting,3,5,50,12,144,29.0,26.0,1,0.29218
counting,3,5,50,12,145,15.0,23.0,1,0.009131
counting,3,5,50,12,146,20.0,14.0,1,0.153941
counting,3,5,50,12,147,21.0,21.0,0,0.0
counting,3,5,50,12,148,20.0,20.0,0,0.0
counting,3,5,50,12,149,17.0,17.0,1,0.413714
counting,3,5,50,12,150,11.0,12.0,1,0.186736
counting,3,5,50,12,151,18.0,23.0,1,0.071188
counting,3,5,50,12,152,31.0,31.0,1,0.063945
counting,3,5,50,12,153,8.0,14.0,1,0.030869
counting,3,5,50,12,154,8.0,8.0,1,0.023787
counting,3,5,50,12,155,27.0,27.0,1,0.189009
counting,3,5,50,12,156,28.0,28.0,0,0.0
counting,3,5,50,12,157,31.0,31.0,1,0.064326
counting,3,5,50,12,158,15.0,21.0,0,0.0
counting,3,5,50,12,159,19.0,15.0,1,0.047501
counting,3,5,50,12,160,28.0,28.0,0,0.0
counting,3,5,50,12,161,25.0,26.0,1,0.444258
counting,3,5,50,12,162,18.0,18.0,0,0.0
counting,3,5,50,12,163,15.0,9.0,1,0.004959
counting,3,5,50,12,164,28.0,28.0,0,0.0
counting,3,5,50,12,165,15.0,21.0,0,0.0
counting,3,5,50,12,166,6.0,0.0,1,0.319261
counting,3,5,50,12,167,28.0,22.0,0,0.0
counting,3,5,50,12,168,14.0,16.0,1,0.118942
counting,3,5,50,12,169,29.0,29.0,1,0.110875
counting,3,5,50,12,170,26.0,35.0,0,0.0
counting,3,5,50,12,171,23.0,30.0,1,0.083245
counting,3,5,50,12,172,36.0,36.0,0,0.0
counting,3,5,50,12,173,8.0,9.0,1,0.099619
counting,3,5,50,12,174,15.0,15.0,0,0.0
counting,3,5,50,12,175,27.0,29.0,1,0.325898
counting,3,5,50,12,176,9.0,17.0,0,0.0
counting,3,5,50,12,177,23.0,16.0,1,0.12267
counting,3,5,50,12,178,16.0,21.0,0,0.0
counting,3,5,50,12,179,16.0,21.0,0,0.0
counting,3,5,50,12,180,17.0,18.0,0,0.0
counting,3,5,50,12,181,13.0,13.0,1,0.014906
counting,3,5,50,12,182,19.0,20.0,1,0.00186
counting,3,5,50,12,183,17.0,18.0,1,0.088594
counting,3,5,50,12,184,23.0,23.0,0,0.0
counting,3,5,50,12,185,17.0,18.0,1,0.220586
counting,3,5,50,12,186,25.0,26.0,1,0.222456
counting,3,5,50,12,187,28.0,29.0,0,0.0
counting,3,5,50,12,188,33.0,33.0,0,0.0
counting,3,5,50,12,189,30.0,21.0,1,0.039707
counting,3,5,50,12,190,31.0,31.0,1,0.109788
counting,3,5,50,12,191,21.0,20.0,1,0.001933
counting,3,5,50,12,192,27.0,23.0,0,0.0
counting,3,5,50,12,193,22.0,25.0,1,0.095311
counting,3,5,50,12,194,21.0,21.0,0,0.0
counting,3,5,50,12,195,18.0,6.0,1,0.231402
counting,3,5,50,12,196,24.0,21.0,1,0.288356
counting,3,5,50,12,197,29.0,29.0,0,0.0
counting,3,5,50,12,198,13.0,13.0,1,0.251183
counting,3,5,50,12,199,12.0,14.0,1,0.356179
counting,3,5,50,12,200,22.0,22.0,1,0.416064
counting,3,5,50,12,201,13.0,13.0,1,0.160436
counting,3,5,50,12,202,22.0,13.0,1,0.054103
counting,3,5,50,12,203,20.0,21.0,1,0.183903
counting,3,5,50,12,204,21.0,16.0,1,0.477729
counting,3,5,50,12,205,19.0,25.0,1,0.235499
counting,3,5,50,12,206,14.0,7.0,0,0.0
counting,3,5,50,12,207,17.0,17.0,0,0.0
counting,3,5,50,12,208,9.0,14.0,1,0.499733
counting,3,5,50,12,209,21.0,26.0,0,0.0
counting,3,5,50,12,210,28.0,27.0,1,0.059151
counting,3,5,50,12,211,30.0,24.0,0,0.0
counting,3,5,50,12,212,20.0,20.0,0,0.0
counting,3,5,50,12,213,35.0,37.0,0,0.0
counting,3,5,50,12,214,37.0,37.0,0,0.0
counting,3,5,50,12,215,19.0,18.0,1,0.13183
counting,3,5,50,12,216,13.0,15.0,1,0.258397
counting,3,5,50,12,217,22.0,22.0,0,0.0
counting,3,5,50,12,218,27.0,23.0,1,0.09508
counting,3,5,50,12,219,28.0,30.0,1,0.162297
counting,3,5,50,12,220,0.0,0.0,1,0.006543
counting,3,5,50,12,221,32.0,23.0,0,0.0
counting,3,5,50,12,222,27.0,27.0,0,0.0
counting,3,5,50,12,223,20.0,15.0,0,0.0
counting,3,5,50,12,224,19.0,26.0,1,0.139451
counting,3,5,50,12,225,21.0,21.0,1,0.059362
counting,3,5,50,12,226,27.0,26.0,0,0.0
counting,3,5,50,12,227,31.0,31.0,0,0.0
counting,3,5,50,12,228,18.0,19.0,1,0.123444
counting,3,5,50,12,229,14.0,14.0,1,0.004792
counting,3,5,50,12,230,6.0,5.0,1,0.215814
counting,3,5,50,12,231,24.0,24.0,0,0.0
counting,3,5,50,12,232,30.0,30.0,0,0.0
counting,3,5,50,12,233,19.0,20.0,1,0.020624
counting,3,5,50,12,234,13.0,13.0,0,0.0
counting,3,5,50,12,235,21.0,28.0,1,0.043633
counting,3,5,50,12,236,15.0,20.0,0,0.0
counting,3,5,50,12,237,26.0,28.0,1,0.021565
counting,3,5,50,12,238,28.0,29.0,0,0.0
counting,3,5,50,12,239,28.0,26.0,0,0.0
counting,3,5,50,12,240,21.0,21.0,1,0.046168
counting,3,5,50,12,241,22.0,23.0,1,0.031153
counting,3,5,50,12,242,25.0,15.0,1,0.003064
counting,3,5,50,12,243,12.0,17.0,1,0.390624
counting,3,5,50,12,244,6.0,0.0,1,0.233638
counting,3,5,50,12,245,15.0,22.0,0,0.0
counting,3,5,50,12,246,20.0,19.0,1,0.005595
counting,3,5,50,12,247,18.0,15.0,1,0.022966
counting,3,5,50,12,248,13.0,15.0,1,0.073323
counting,3,5,50,12,249,19.0,19.0,1,0.007335
counting,3,5,50,12,250,35.0,30.0,1,0.026456
counting,3,5,50,12,251,20.0,18.0,1,0.090544
counting,3,5,50,12,252,19.0,19.0,1,0.106308
counting,3,5,50,12,253,21.0,20.0,0,0.0
counting,3,5,50,12,254,29.0,29.0,0,0.0
counting,3,5,50,12,255,23.0,23.0,0,0.0
counting,3,5,50,12,256,25.0,26.0,1,0.343619
counting,3,5,50,12,257,27.0,27.0,0,0.0
counting,3,5,50,12,258,21.0,21.0,0,0.0
counting,3,5,50,12,259,13.0,13.0,0,0.0
counting,3,5,50,12,260,21.0,21.0,1,0.011826
counting,3,5,50,12,261,17.0,17.0,1,0.136478
counting,3,5,50,12,262,20.0,20.0,0,0.0
counting,3,5,50,12,263,21.0,16.0,1,0.015784
counting,3,5,50,12,264,27.0,27.0,1,0.040453
counting,3,5,50,12,265,29.0,30.0,1,0.310487
counting,3,5,50,12,266,25.0,26.0,1,0.010691
counting,3,5,50,12,267,22.0,22.0,0,0.0
counting,3,5,50,12,268,21.0,15.0,0,0.0
counting,3,5,50,12,269,35.0,35.0,1,0.012701
counting,3,5,50,12,270,25.0,19.0,1,0.06487
counting,3,5,50,12,271,16.0,24.0,1,0.105082
counting,3,5,50,12,272,26.0,27.0,1,0.16301
counting,3,5,50,12,273,22.0,15.0,0,0.0
counting,3,5,50,12,274,14.0,14.0,0,0.0
counting,3,5,50,12,275,15.0,20.0,0,0.0
counting,3,5,50,12,276,15.0,14.0,0,0.0
counting,3,5,50,12,277,21.0,23.0,0,0.0
counting,3,5,50,12,278,26.0,26.0,1,0.11589
counting,3,5,50,12,279,22.0,22.0,1,0.07222
counting,3,5,50,12,280,12.0,13.0,1,0.201213
counting,3,5,50,12,281,16.0,21.0,1,0.000618
counting,3,5,50,12,282,12.0,14.0,1,0.124155
counting,3,5,50,12,283,23.0,24.0,0,0.0
counting,3,5,50,12,284,30.0,24.0,1,0.206433
counting,3,5,50,12,285,21.0,15.0,1,0.23992
counting,3,5,50,12,286,12.0,14.0,0,0.0
counting,3,5,50,12,287,15.0,15.0,0,0.0
counting,3,5,50,12,288,38.0,38.0,0,0.0
counting,3,5,50,12,289,21.0,21.0,0,0.0
counting,3,5,50,12,290,21.0,21.0,0,0.0
counting,3,5,50,12,291,25.0,24.0,0,0.0
counting,3,5,50,12,292,21.0,21.0,1,0.014267
counting,3,5,50,12,293,33.0,33.0,1,0.005694
counting,3,5,50,12,294,30.0,30.0,0,0.0
counting,3,5,50,12,295,22.0,21.0,1,0.072343
counting,3,5,50,12,296,32.0,32.0,1,0.024924
counting,3,5,50,12,297,8.0,8.0,0,0.0
counting,3,5,50,12,298,17.0,16.0,0,0.0
counting,3,5,50,12,299,18.0,18.0,0,0.0
counting,3,5,50,12,300,7.0,20.0,1,0.110852
counting,3,5,50,12,301,17.0,18.0,1,0.080009
counting,3,5,50,12,302,20.0,21.0,1,0.01502
counting,3,5,50,12,303,29.0,29.0,1,0.002179
counting,3,5,50,12,304,28.0,28.0,0,0.0
counting,3,5,50,12,305,13.0,20.0,1,0.119965
counting,3,5,50,12,306,6.0,19.0,0,0.0
counting,3,5,50,12,307,14.0,15.0,1,0.233019
counting,3,5,50,12,308,20.0,14.0,0,0.0
counting,3,5,50,12,309,27.0,26.0,1,0.091997
counting,3,5,50,12,310,23.0,26.0,1,0.006067
counting,3,5,50,12,311,23.0,22.0,0,0.0
counting,3,5,50,12,312,33.0,35.0,1,0.051845
counting,3,5,50,12,313,27.0,27.0,0,0.0
counting,3,5,50,12,314,22.0,30.0,1,0.231869
counting,3,5,50,12,315,31.0,31.0,1,0.0399
counting,3,5,50,12,316,13.0,18.0,1,0.016495
counting,3,5,50,12,317,30.0,30.0,1,0.028076
counting,3,5,50,12,318,29.0,29.0,1,0.097896
counting,3,5,50,12,319,14.0,14.0,0,0.0
counting,3,5,50,12,320,8.0,15.0,1,0.119125
counting,3,5,50,12,321,18.0,12.0,0,0.0
counting,3,5,50,12,322,20.0,20.0,1,0.469165
counting,3,5,50,12,323,20.0,15.0,0,0.0
counting,3,5,50,12,324,14.0,19.0,1,0.187236
counting,3,5,50,12,325,20.0,16.0,1,0.061012
counting,3,5,50,12,326,23.0,23.0,0,0.0
counting,3,5,50,12,327,21.0,22.0,1,0.185449
counting,3,5,50,12,328,12.0,13.0,1,0.136167
counting,3,5,50,12,329,27.0,25.0,1,0.151483
counting,3,5,50,12,330,31.0,23.0,0,0.0
counting,3,5,50,12,331,25.0,25.0,0,0.0
counting,3,5,50,12,332,25.0,25.0,0,0.0
counting,3,5,50,12,333,15.0,15.0,0,0.0
counting,3,5,50,12,334,24.0,25.0,0,0.0
counting,3,5,50,12,335,18.0,18.0,0,0.0
counting,3,5,50,12,336,13.0,18.0,1,0.007593
counting,3,5,50,12,337,25.0,25.0,1,0.028744
counting,3,5,50,12,338,30.0,26.0,1,0.025256
counting,3,5,50,12,339,15.0,15.0,1,0.2501
counting,3,5,50,12,340,18.0,9.0,1,0.502314
counting,3,5,50,12,341,10.0,5.0,0,0.0
counting,3,5,50,12,342,16.0,16.0,1,0.60397
counting,3,5,50,12,343,34.0,36.0,1,0.301423
counting,3,5,50,12,344,13.0,13.0,1,0.272512
counting,3,5,50,12,345,38.0,37.0,1,0.064727
counting,3,5,50,12,346,21.0,22.0,1,0.000589
counting,3,5,50,12,347,15.0,14.0,1,0.065032
counting,3,5,50,12,348,17.0,12.0,1,0.174271
counting,3,5,50,12,349,23.0,30.0,1,0.096094
counting,3,5,50,12,350,15.0,15.0,0,0.0
counting,3,5,50,12,351,28.0,28.0,0,0.0
counting,3,5,50,12,352,19.0,18.0,1,0.265565
counting,3,5,50,12,353,31.0,22.0,1,0.191367
counting,3,5,50,12,354,15.0,15.0,0,0.0
counting,3,5,50,12,355,8.0,8.0,1,0.099756
counting,3,5,50,12,356,15.0,8.0,0,0.0
counting,3,5,50,12,357,23.0,22.0,1,0.028869
counting,3,5,50,12,358,7.0,13.0,1,0.021667
counting,3,5,50,12,359,13.0,14.0,0,0.0
counting,3,5,50,12,360,14.0,15.0,1,0.032674
counting,3,5,50,12,361,15.0,15.0,0,0.0
counting,3,5,50,12,362,20.0,22.0,0,0.0
counting,3,5,50,12,363,29.0,29.0,0,0.0
counting,3,5,50,12,364,23.0,23.0,1,0.535651
counting,3,5,50,12,365,21.0,21.0,0,0.0
counting,3,5,50,12,366,7.0,19.0,1,0.062727
counting,3,5,50,12,367,22.0,22.0,1,0.034054
counting,3,5,50,12,368,24.0,24.0,0,0.0
counting,3,5,50,12,369,28.0,29.0,0,0.0
counting,3,5,50,12,370,26.0,33.0,1,0.026059
counting,3,5,50,12,371,20.0,24.0,1,0.376888
counting,3,5,50,12,372,20.0,20.0,1,0.005838
counting,3,5,50,12,373,10.0,7.0,1,0.04535
counting,3,5,50,12,374,6.0,6.0,1,0.340467
counting,3,5,50,12,375,21.0,23.0,0,0.0
counting,3,5,50,12,376,28.0,28.0,1,0.009903
counting,3,5,50,12,377,29.0,30.0,1,0.079654
counting,3,5,50,12,378,22.0,22.0,0,0.0
counting,3,5,50,12,379,13.0,14.0,1,0.071305
counting,3,5,50,12,380,27.0,28.0,0,0.0
counting,3,5,50,12,381,16.0,16.0,1,0.149392
counting,3,5,50,12,382,17.0,26.0,1,0.135747
counting,3,5,50,12,383,31.0,33.0,1,0.008051
counting,3,5,50,12,384,23.0,24.0,1,0.078399
counting,3,5,50,12,385,23.0,19.0,0,0.0
counting,3,5,50,12,386,24.0,17.0,0,0.0
counting,3,5,50,12,387,22.0,22.0,1,0.20636
counting,3,5,50,12,388,11.0,12.0,1,0.215265
counting,3,5,50,12,389,17.0,9.0,0,0.0
counting,3,5,50,12,390,34.0,34.0,0,0.0
counting,3,5,50,12,391,21.0,19.0,0,0.0
counting,3,5,50,12,392,31.0,31.0,0,0.0
counting,3,5,50,12,393,15.0,15.0,0,0.0
counting,3,5,50,12,394,20.0,21.0,0,0.0
counting,3,5,50,12,395,37.0,37.0,0,0.0
counting,3,5,50,12,396,40.0,40.0,0,0.0
counting,3,5,50,12,397,28.0,29.0,1,0.347007
counting,3,5,50,12,398,13.0,22.0,1,0.173903
counting,3,5,50,12,399,17.0,17.0,1,0.142647
counting,3,5,50,12,400,26.0,27.0,0,0.0
counting,3,5,50,12,401,21.0,21.0,1,0.493007
counting,3,5,50,12,402,22.0,23.0,1,0.090046
counting,3,5,50,12,403,23.0,20.0,1,0.344943
counting,3,5,50,12,404,21.0,21.0,0,0.0
counting,3,5,50,12,405,26.0,20.0,1,0.000613
counting,3,5,50,12,406,18.0,21.0,1,0.264768
counting,3,5,50,12,407,5.0,6.0,1,0.274201
counting,3,5,50,12,408,33.0,33.0,0,0.0
counting,3,5,50,12,409,14.0,15.0,1,0.159018
counting,3,5,50,12,410,8.0,15.0,1,0.068334
counting,3,5,50,12,411,23.0,18.0,1,0.234987
counting,3,5,50,12,412,5.0,9.0,1,0.128004
counting,3,5,50,12,413,9.0,15.0,1,0.07795
counting,3,5,50,12,414,7.0,11.0,0,0.0
counting,3,5,50,12,415,9.0,14.0,0,0.0
counting,3,5,50,12,416,15.0,16.0,1,0.055203
counting,3,5,50,12,417,16.0,15.0,0,0.0
counting,3,5,50,12,418,11.0,23.0,1,0.101397
counting,3,5,50,12,419,16.0,15.0,0,0.0
counting,3,5,50,12,420,18.0,23.0,0,0.0
counting,3,5,50,12,421,16.0,22.0,0,0.0
counting,3,5,50,12,422,10.0,11.0,0,0.0
counting,3,5,50,12,423,21.0,21.0,1,0.353929
counting,3,5,50,12,424,15.0,16.0,0,0.0
counting,3,5,50,12,425,13.0,15.0,1,0.345083
counting,3,5,50,12,426,28.0,29.0,1,0.141564
counting,3,5,50,12,427,35.0,35.0,1,0.151407
counting,3,5,50,12,428,15.0,15.0,1,0.508266
counting,3,5,50,12,429,13.0,13.0,1,0.02837
counting,3,5,50,12,430,19.0,13.0,0,0.0
counting,3,5,50,12,431,21.0,20.0,1,0.190069
counting,3,5,50,12,432,30.0,27.0,0,0.0
counting,3,5,50,12,433,26.0,27.0,1,0.026928
counting,3,5,50,12,434,29.0,29.0,1,0.083182
counting,3,5,50,12,435,26.0,26.0,0,0.0
counting,3,5,50,12,436,23.0,21.0,1,0.277514
counting,3,5,50,12,437,29.0,29.0,0,0.0
counting,3,5,50,12,438,12.0,12.0,1,0.030768
counting,3,5,50,12,439,34.0,34.0,0,0.0
counting,3,5,50,12,440,19.0,15.0,1,0.016241
counting,3,5,50,12,441,15.0,19.0,1,0.041641
counting,3,5,50,12,442,15.0,23.0,0,0.0
counting,3,5,50,12,443,21.0,23.0,0,0.0
counting,3,5,50,12,444,15.0,15.0,0,0.0
counting,3,5,50,12,445,23.0,21.0,0,0.0
counting,3,5,50,12,446,19.0,26.0,1,0.104737
counting,3,5,50,12,447,22.0,18.0,1,0.074729
counting,3,5,50,12,448,15.0,14.0,1,0.259882
counting,3,5,50,12,449,19.0,21.0,1,0.090799
counting,3,5,50,12,450,25.0,25.0,1,0.10208
counting,3,5,50,12,451,5.0,7.0,0,0.0
counting,3,5,50,12,452,17.0,18.0,1,0.023898
counting,3,5,50,12,453,28.0,28.0,1,0.610673
counting,3,5,50,12,454,15.0,15.0,1,0.24366
counting,3,5,50,12,455,9.0,16.0,1,0.013382
counting,3,5,50,12,456,14.0,16.0,0,0.0
counting,3,5,50,12,457,16.0,16.0,0,0.0
counting,3,5,50,12,458,12.0,12.0,1,0.052478
counting,3,5,50,12,459,19.0,19.0,0,0.0
counting,3,5,50,12,460,13.0,13.0,0,0.0
counting,3,5,50,12,461,11.0,7.0,0,0.0
counting,3,5,50,12,462,16.0,26.0,1,0.155388
counting,3,5,50,12,463,23.0,21.0,1,0.092592
counting,3,5,50,12,464,26.0,26.0,1,0.108868
counting,3,5,50,12,465,25.0,25.0,1,0.132546
counting,3,5,50,12,466,17.0,24.0,1,0.120996
counting,3,5,50,12,467,24.0,33.0,0,0.0
counting,3,5,50,12,468,14.0,13.0,1,0.134735
counting,3,5,50,12,469,21.0,19.0,1,0.212897
counting,3,5,50,12,470,21.0,22.0,1,0.401822
counting,3,5,50,12,471,13.0,14.0,1,0.213219
counting,3,5,50,12,472,23.0,24.0,1,0.172205
counting,3,5,50,12,473,16.0,16.0,0,0.0
counting,3,5,50,12,474,16.0,23.0,1,0.082305
counting,3,5,50,12,475,13.0,0.0,1,0.108638
counting,3,5,50,12,476,36.0,37.0,0,0.0
counting,3,5,50,12,477,18.0,15.0,1,0.293546
counting,3,5,50,12,478,23.0,22.0,1,0.063324
counting,3,5,50,12,479,19.0,14.0,1,0.003345
counting,3,5,50,12,480,36.0,36.0,0,0.0
counting,3,5,50,12,481,21.0,28.0,1,0.067288
counting,3,5,50,12,482,32.0,34.0,1,0.106598
counting,3,5,50,12,483,9.0,9.0,1,0.148417
counting,3,5,50,12,484,6.0,8.0,1,0.043633
counting,3,5,50,12,485,14.0,16.0,1,0.356825
counting,3,5,50,12,486,26.0,29.0,1,0.139685
counting,3,5,50,12,487,8.0,15.0,1,0.401086
counting,3,5,50,12,488,22.0,22.0,0,0.0
counting,3,5,50,12,489,30.0,30.0,0,0.0
counting,3,5,50,12,490,17.0,18.0,1,0.487771
counting,3,5,50,12,491,13.0,16.0,1,0.182394
counting,3,5,50,12,492,16.0,16.0,1,0.012485
counting,3,5,50,12,493,25.0,26.0,1,0.340189
counting,3,5,50,12,494,6.0,7.0,0,0.0
counting,3,5,50,12,495,15.0,16.0,1,0.451018
counting,3,5,50,12,496,30.0,29.0,1,0.031127
counting,3,5,50,12,497,9.0,17.0,1,0.065522
counting,3,5,50,12,498,30.0,30.0,1,0.160373
counting,3,5,50,12,499,12.0,13.0,1,0.229958
counting,3,5,50,12,500,25.0,26.0,1,0.382232
counting,3,5,50,12,501,20.0,22.0,1,0.214006
counting,3,5,50,12,502,30.0,30.0,0,0.0
counting,3,5,50,12,503,28.0,28.0,1,0.08193
counting,3,5,50,12,504,25.0,25.0,1,0.135594
counting,3,5,50,12,505,20.0,15.0,1,0.251949
counting,3,5,50,12,506,24.0,30.0,1,0.075544
counting,3,5,50,12,507,22.0,22.0,0,0.0
